latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean_2021,dhi_mean_2021,dni_mean_2021,temp_mean_2021,wind_mean_2021,sp_mean_2021
31.97,-112.62,734.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.08533105022832,52.775342465753425,319.6062785388128,212.00713470319636,25.199714611872146,934.215696347032
31.97,-112.58,666.96,-7,b'United States',b'Arizona',b'Pima',b'None',10,130,247.00713470319636,52.92859589041096,320.4728310502283,214.6019406392694,25.19549086757991,938.2485730593608
31.97,-112.54,652.04,-7,b'United States',b'Arizona',b'Pima',b'None',3,130,247.1615296803653,52.52728310502283,321.026598173516,216.65359589041097,25.19566210045662,941.7308219178083
31.97,-112.5,640.3,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.27060502283106,53.172602739726024,320.4994292237443,215.41147260273974,25.195262557077626,939.3861301369863
31.97,-112.46,648.08,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.82146118721462,53.31786529680365,319.3206621004566,215.43544520547945,25.194977168949773,939.361301369863
31.97,-112.42,588.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.48989726027398,52.72694063926941,320.66512557077624,222.07414383561644,25.19417808219178,950.766095890411
31.97,-112.38,552.2,-7,b'United States',b'Arizona',b'Pima',b'None',7,130,247.49800228310502,52.65684931506849,320.09851598173515,223.88658675799087,25.185901826484017,953.6619292237443
31.97,-112.34,545.88,-7,b'United States',b'Arizona',b'Pima',b'None',19,130,247.30941780821917,52.659246575342465,319.14406392694065,224.14503424657534,25.178424657534247,953.9356164383562
31.97,-112.3,553.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.35485159817352,52.61170091324201,320.00045662100456,224.08978310502283,25.10730593607306,953.082591324201
31.97,-112.26,565.24,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.61261415525115,52.34474885844749,321.20616438356166,224.1400684931507,25.047602739726027,952.5604452054795
31.97,-112.22,580.84,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.87950913242008,52.01312785388128,320.9306506849315,224.198002283105,24.857077625570778,951.8692351598173
31.97,-112.18,589.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.82340182648403,51.68521689497717,320.1830479452055,224.40907534246574,24.561415525114157,951.3890410958904
31.97,-112.14,620.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.58921232876713,51.236472602739724,320.74075342465756,224.80593607305937,24.25062785388128,951.205308219178
31.97,-112.1,597.65,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.76232876712328,51.45936073059361,321.0044520547945,224.44731735159817,23.917922374429224,948.5586757990868
31.97,-112.06,606.32,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.2798515981735,51.72574200913242,321.98053652968036,224.11392694063926,23.881449771689496,947.6809931506849
31.97,-112.02,631.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.8909817351598,51.0125,324.3869292237443,222.52922374429224,23.839440639269405,944.2493150684932
31.97,-111.98,672.04,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,245.80479452054794,51.359988584474884,322.5541666666667,221.71592465753426,23.83595890410959,942.6602168949772
31.97,-111.94,720.84,-7,b'United States',b'Arizona',b'Pima',b'None',4,130,244.8447488584475,51.52357305936073,321.02985159817354,218.0695776255708,23.83521689497717,936.0509703196348
31.97,-111.9,781.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.44320776255708,51.536986301369865,320.5336187214612,216.30302511415525,23.83510273972603,932.9592465753425
31.97,-111.86,840.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.66021689497717,51.18413242009132,322.05827625570777,213.19680365296804,23.834874429223746,927.4930936073059
31.97,-111.82,894.24,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.88202054794522,50.7175799086758,323.4464611872146,210.4992579908676,23.834931506849315,922.8209474885845
31.97,-111.78,844.36,-7,b'United States',b'Arizona',b'Pima',b'None',7,130,245.78127853881278,50.46792237442922,325.12488584474886,211.44109589041096,23.83436073059361,924.2735159817352
31.97,-111.74,848.76,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,246.34440639269405,50.836358447488585,325.8273401826484,208.80239726027398,23.826883561643836,919.5288242009133
31.97,-111.7,905.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.0960616438356,51.5537100456621,324.8917808219178,206.31689497716894,23.823744292237443,915.1480593607306
31.97,-111.66,1062.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,246.11489726027398,51.60901826484018,326.19189497716894,183.87351598173515,23.84509132420091,876.8254566210046
31.97,-111.62,1378.48,-7,b'United States',b'Arizona',b'Pima',b'None',0,70,247.1656392694064,51.458447488584476,330.5410388127854,164.62745433789954,23.84868721461187,845.4781392694064
31.97,-111.58,1458.44,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,246.12026255707764,51.138812785388126,328.8345890410959,153.6251712328767,23.83744292237443,827.4898401826484
31.97,-111.54,1351.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,244.7847602739726,51.854166666666664,324.94018264840184,181.95513698630137,23.806221461187214,872.0074200913242
31.97,-111.5,1087.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,242.93110730593608,52.113013698630134,319.9454908675799,199.85165525114155,23.747203196347034,900.5175228310502
31.97,-111.46,957.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,242.6304794520548,52.470319634703195,318.1197488584475,205.0575913242009,23.694691780821916,907.9853310502283
31.97,-111.42,877.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.60199771689497,52.09452054794521,319.6166095890411,207.33972602739726,23.688698630136987,911.6180936073059
31.97,-111.38,847.52,-7,b'United States',b'Arizona',b'Pima',b'None',11,130,243.3311073059361,52.115525114155254,318.41632420091327,208.36415525114154,23.679737442922374,912.831107305936
31.97,-111.34,922.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.7388698630137,51.705650684931506,320.4553652968037,205.68407534246575,23.679109589041097,908.1842465753425
31.97,-111.3,1001.55,-7,b'United States',b'Arizona',b'Pima',b'None',109,130,244.61638127853882,51.59434931506849,322.87448630136987,196.48567351598174,23.677111872146117,892.5249429223744
31.97,-111.26,1082.76,-7,b'United States',b'Arizona',b'Pima',b'None',14,130,244.61244292237444,51.81501141552511,323.10319634703194,193.6201484018265,23.677111872146117,887.7297945205479
31.97,-111.22,1179.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.3501712328767,52.16090182648402,322.8812785388128,184.44400684931506,23.677111872146117,872.5913812785388
31.97,-111.18,1200.12,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,244.76044520547944,51.87665525114155,324.2396118721461,180.03099315068494,23.67716894977169,865.4375570776256
31.97,-111.14,1146.52,-7,b'United States',b'Arizona',b'Pima',b'None',110,130,244.31381278538814,52.288812785388124,322.12665525114153,189.39366438356166,23.6787100456621,880.9200913242009
31.97,-111.1,1089.95,-7,b'United States',b'Arizona',b'Pima',b'None',205,130,243.7099315068493,52.35171232876712,320.2597602739726,194.88932648401826,23.67442922374429,890.1999429223745
31.97,-111.06,1004.36,-7,b'United States',b'Arizona',b'Pima',b'None',66,130,243.6093607305936,52.4925799086758,319.14149543378994,196.35770547945205,23.668036529680364,892.7508561643835
31.97,-111.02,932.64,-7,b'United States',b'Arizona',b'Pima',b'None',92,130,243.47288812785388,52.304509132420094,318.68127853881276,205.26255707762556,23.65422374429224,908.4974315068494
31.97,-110.98,846.68,-7,b'United States',b'Arizona',b'Pima',b'None',10594,130,243.4822488584475,51.838070776255705,318.5887557077626,209.0795091324201,23.624828767123287,915.1501141552511
31.97,-110.94,818.6,-7,b'United States',b'Arizona',b'Pima',b'None',520,14,243.67368721461187,50.98658675799087,318.2144406392694,211.39166666666668,23.45810502283105,919.652796803653
31.97,-110.9,837.4,-7,b'United States',b'Arizona',b'Pima',b'None',7,130,244.32271689497716,52.12345890410959,318.30924657534246,210.64857305936073,23.387956621004566,918.5659817351598
31.97,-110.86,867.76,-7,b'United States',b'Arizona',b'Pima',b'None',403,130,243.7107305936073,52.73139269406393,317.0970890410959,208.50125570776257,23.263527397260273,915.2812785388128
31.97,-110.82,917.72,-7,b'United States',b'Arizona',b'Pima',b'None',935,130,243.38881278538813,52.971632420091325,316.3087328767123,202.7306506849315,23.13755707762557,906.0937214611872
31.97,-110.78,972.88,-7,b'United States',b'Arizona',b'Pima',b'None',2498,130,243.41432648401826,53.14372146118721,316.3577054794521,200.78641552511417,23.126940639269407,902.9307077625571
31.97,-110.74,1037.08,-7,b'United States',b'Arizona',b'Pima',b'None',653,130,243.40776255707763,53.06552511415525,316.8683219178082,193.35987442922374,23.11255707762557,890.7179794520548
31.97,-110.7,1083.85,-7,b'United States',b'Arizona',b'Pima',b'None',1489,130,243.60576484018264,52.81797945205479,317.9043378995434,191.38995433789955,23.109303652968038,887.4815639269407
31.97,-110.66,1103.88,-7,b'United States',b'Arizona',b'Pima',b'None',12,130,243.50673515981734,52.67020547945206,317.87454337899544,190.12294520547945,23.10884703196347,885.4413242009132
31.97,-110.62,1128.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.0871575342466,52.9851598173516,316.69189497716894,188.57197488584475,23.108675799086758,882.8911529680365
31.97,-110.58,1130.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.10479452054796,52.959874429223746,316.95970319634705,188.10222602739725,23.10890410958904,882.1619292237443
31.97,-110.54,1134.52,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,243.5564497716895,52.76700913242009,318.23835616438356,188.97511415525113,23.110159817351597,883.6448059360731
31.97,-110.5,1186.6,-7,b'United States',b'Arizona',b'Pima',b'None',17,130,244.60559360730593,52.02168949771689,321.3177511415525,187.11546803652968,23.11615296803653,880.668093607306
31.97,-110.46,1238.48,-7,b'United States',b'Arizona',b'Pima',b'None',518,130,245.02819634703195,51.65821917808219,323.0982305936073,181.7400684931507,23.158447488584475,872.0543378995434
31.97,-110.42,1255.28,-7,b'United States',b'Arizona',b'Cochise',b'None',1128,130,245.68795662100456,51.69366438356165,324.2036529680365,180.72659817351598,23.240696347031964,870.5744863013699
31.97,-110.38,1239.88,-7,b'United States',b'Arizona',b'Cochise',b'None',130,130,245.68698630136987,51.913584474885845,323.75325342465754,181.80724885844748,23.473173515981735,872.4566780821917
31.97,-110.34,1193.36,-7,b'United States',b'Arizona',b'Cochise',b'None',419,130,245.0224315068493,52.388869863013696,321.5152397260274,183.40171232876713,23.62208904109589,875.1758561643836
31.97,-110.3,1100.05,-7,b'United States',b'Arizona',b'Cochise',b'None',4448,130,242.78122146118722,54.11934931506849,313.63327625570776,192.73578767123288,24.156963470319635,890.914098173516
31.97,-110.26,1086.84,-7,b'United States',b'Arizona',b'Cochise',b'None',399,130,242.9220890410959,54.194063926940636,313.6248287671233,193.66004566210046,24.314840182648403,892.5698059360731
31.97,-110.22,1162.76,-7,b'United States',b'Arizona',b'Cochise',b'None',62,130,243.75359589041096,53.49925799086758,316.78578767123287,187.07066210045662,24.573002283105023,882.360502283105
31.97,-110.18,1242.0,-7,b'United States',b'Arizona',b'Cochise',b'None',11,130,245.26118721461188,53.29663242009133,320.1186643835616,184.21598173515983,24.61404109589041,877.7530251141552
31.97,-110.14,1296.8,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,245.74874429223743,52.93361872146119,321.94543378995434,179.02705479452055,24.669406392694064,869.4429223744293
31.97,-110.1,1342.3,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,246.15302511415524,52.13772831050228,324.3731164383562,173.40148401826485,24.677568493150684,860.3873858447489
31.97,-110.06,1426.6,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,246.94406392694063,51.930936073059364,326.9537100456621,169.46997716894978,24.67933789954338,854.0855593607306
31.97,-110.02,1678.52,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,246.56118721461186,53.01752283105023,326.2013698630137,142.663299086758,24.680365296803654,811.923801369863
31.97,-109.98,1745.08,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,245.7576484018265,52.61472602739726,324.8257420091324,133.7388698630137,24.68019406392694,798.2649543378996
31.97,-109.94,1424.2,-7,b'United States',b'Arizona',b'Cochise',b'None',11,130,244.99058219178082,53.40519406392694,321.1538812785388,172.738299086758,24.680022831050227,859.398401826484
31.97,-109.9,1354.45,-7,b'United States',b'Arizona',b'Cochise',b'None',15,130,245.33464611872145,53.46341324200913,321.34589041095893,174.60570776255707,24.68013698630137,862.409303652968
31.97,-109.86,1316.44,-7,b'United States',b'Arizona',b'Cochise',b'None',94,130,245.68670091324202,53.221461187214615,321.9824771689498,177.53127853881278,24.681449771689497,867.1667237442922
31.97,-109.82,1290.88,-7,b'United States',b'Arizona',b'Cochise',b'None',48,130,245.67802511415525,52.89794520547945,321.572203196347,180.5954908675799,24.682534246575344,872.1595319634703
31.97,-109.78,1292.64,-7,b'United States',b'Arizona',b'Cochise',b'None',13,130,245.43424657534246,53.176883561643834,320.2675799086758,181.01375570776256,24.745091324200914,872.1119863013698
31.97,-109.74,1333.48,-7,b'United States',b'Arizona',b'Cochise',b'None',19,130,245.64817351598174,53.387442922374426,320.54138127853884,176.54817351598174,24.80079908675799,864.7382420091324
31.97,-109.7,1325.25,-7,b'United States',b'Arizona',b'Cochise',b'None',13,130,245.18595890410958,53.85867579908676,318.97197488584476,178.75930365296804,24.83150684931507,868.2819634703196
31.97,-109.66,1320.28,-7,b'United States',b'Arizona',b'Cochise',b'None',5,130,245.8603881278539,53.246461187214614,320.96061643835617,180.94440639269408,24.90125570776256,871.8256278538813
31.97,-109.62,1337.16,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,246.1806506849315,53.042979452054794,321.8521118721461,180.70890410958904,24.910216894977168,871.4617579908676
31.97,-109.58,1374.96,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,246.04309360730593,52.862728310502284,322.23407534246576,179.12214611872147,24.886872146118723,869.1293378995434
31.97,-109.54,1411.16,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,245.22425799086759,52.83732876712329,321.1337328767123,177.36244292237444,24.88441780821918,866.409303652968
31.97,-109.5,1455.0,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,244.44423515981734,53.38053652968036,319.45011415525113,173.61900684931507,24.87494292237443,860.6320776255708
31.97,-109.46,1510.76,-7,b'United States',b'Arizona',b'Cochise',b'None',3,130,243.08727168949773,54.29360730593607,316.6267123287671,169.1035388127854,24.872431506849313,853.5809360730593
31.97,-109.42,1593.72,-7,b'United States',b'Arizona',b'Cochise',b'None',5,130,241.47899543378995,55.47779680365297,312.45205479452056,162.38447488584475,24.8712899543379,843.0690068493151
31.97,-109.38,1664.56,-7,b'United States',b'Arizona',b'Cochise',b'None',1,70,240.47009132420092,56.12688356164384,309.7873287671233,153.77865296803654,24.8712899543379,829.6662100456621
31.97,-109.34,1869.36,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,239.1888698630137,56.669634703196344,308.5302511415525,151.95422374429225,24.87123287671233,826.8164383561644
31.97,-109.3,1977.55,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,238.97311643835616,55.980308219178085,310.9962328767123,136.47882420091324,24.876084474885843,802.9659817351599
31.97,-109.26,1944.4,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,237.31204337899544,55.941038812785386,308.7120433789954,131.93544520547945,24.88087899543379,796.0106735159817
31.97,-109.22,1656.12,-7,b'United States',b'Arizona',b'Cochise',b'None',3,130,237.24058219178082,55.576027397260276,307.56164383561645,151.77517123287672,24.90530821917808,825.995205479452
31.97,-109.18,1510.28,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.24286529680364,54.46358447488584,309.024200913242,167.52665525114156,24.965867579908675,850.45
31.97,-109.14,1365.6,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,239.92865296803652,53.96352739726027,312.1439497716895,179.90793378995434,25.32945205479452,869.5905251141553
31.97,-109.1,1302.65,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,241.41335616438357,53.056221461187214,315.17568493150685,182.47294520547945,25.754566210045663,873.5328767123287
31.97,-109.06,1264.6,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,242.2451484018265,53.22231735159817,315.8763698630137,183.63110730593607,26.01980593607306,875.3473173515981
32.01,-113.22,313.84,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.83561643835617,54.952796803652966,313.2396118721461,226.8171803652968,26.0300799086758,970.8087328767124
32.01,-113.18,442.28,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.88390410958905,54.35159817351598,314.55165525114154,226.63824200913243,26.03070776255708,970.262100456621
32.01,-113.14,513.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.738299086758,54.39646118721461,314.45228310502284,224.28487442922375,26.03076484018265,965.7881849315069
32.01,-113.1,410.75,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.5958904109589,55.10079908675799,312.5606164383562,224.49423515981735,26.03082191780822,966.1416095890411
32.01,-113.06,381.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.91101598173515,55.30964611872146,312.5926369863014,225.10907534246576,26.03070776255708,967.2143264840182
32.01,-113.02,436.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.07591324200914,54.679509132420094,313.599200913242,221.25062785388127,26.02791095890411,960.112899543379
32.01,-112.98,488.96,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.2492579908676,54.323230593607306,314.6355593607306,223.07391552511416,26.025171232876712,963.2143264840182
32.01,-112.94,488.12,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.46598173515983,54.1050799086758,315.6095890410959,219.35593607305935,25.98972602739726,955.9298515981735
32.01,-112.9,557.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.18510273972603,54.40867579908676,315.13829908675797,217.76358447488585,25.968721461187215,952.7993721461187
32.01,-112.86,609.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.1695205479452,54.69885844748858,315.22277397260274,210.39480593607306,25.797602739726027,938.5971461187214
32.01,-112.82,532.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.2938926940639,55.631278538812786,312.3557077625571,219.3295091324201,25.573230593607306,950.4607305936073
32.01,-112.78,552.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.6876712328767,54.95325342465753,314.37431506849316,218.84389269406392,25.388013698630136,948.5102168949771
32.01,-112.74,712.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.90953196347033,53.51181506849315,319.76826484018267,210.64303652968036,25.2689497716895,933.3352168949772
32.01,-112.7,889.15,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.8736301369863,53.2199200913242,321.139098173516,209.27260273972604,25.240239726027397,930.5699200913242
32.01,-112.66,864.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.3324200913242,53.6804794520548,317.8694063926941,205.39577625570777,25.20131278538813,923.0028538812785
32.01,-112.62,724.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.48247716894977,53.010559360730596,320.0167237442922,207.49737442922375,25.198059360730593,926.366894977169
32.01,-112.58,652.0,-7,b'United States',b'Arizona',b'Pima',b'None',9,130,246.8763698630137,53.51626712328767,319.17345890410957,215.79834474885845,25.19566210045662,940.2507420091324
32.01,-112.54,663.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.798801369863,52.77037671232877,320.13441780821915,213.8195776255708,25.195719178082193,936.7434360730593
32.01,-112.5,597.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,248.14931506849314,52.54069634703196,322.252397260274,218.4580479452055,25.19554794520548,944.7312785388128
32.01,-112.46,588.44,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.91227168949771,52.61158675799087,321.8125,220.23778538812786,25.195205479452056,947.7653538812785
32.01,-112.42,580.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.8527397260274,52.29777397260274,321.51164383561644,221.8080479452055,25.194463470319636,950.3442351598173
32.01,-112.38,572.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.8832191780822,52.44640410958904,320.67551369863014,222.98618721461187,25.18738584474886,952.1053652968036
32.01,-112.34,575.6,-7,b'United States',b'Arizona',b'Pima',b'None',50,130,248.1687214611872,52.536872146118725,321.22945205479454,223.51187214611872,25.179737442922374,952.8397831050228
32.01,-112.3,588.4,-7,b'United States',b'Arizona',b'Pima',b'None',36,130,247.58875570776254,52.77437214611872,320.0845890410959,222.89794520547946,25.11027397260274,950.9802511415525
32.01,-112.26,607.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.71495433789954,53.0810502283105,318.7071917808219,222.6035388127854,25.051826484018264,950.1364726027397
32.01,-112.22,632.08,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.47454337899543,53.23293378995434,316.99269406392693,221.86204337899542,24.861472602739727,948.1007420091324
32.01,-112.18,669.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.61986301369862,53.426883561643834,313.9812214611872,221.2896118721461,24.56187214611872,946.2625570776256
32.01,-112.14,810.12,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.0459474885845,52.461358447488585,317.30011415525115,209.96729452054794,24.039326484018265,924.1877283105023
32.01,-112.1,635.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.9771118721461,51.583276255707766,319.7800799086758,223.86980593607305,23.90428082191781,947.5049086757991
32.01,-112.06,624.52,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.36192922374428,51.86632420091324,320.38196347031965,224.0050799086758,23.873801369863013,947.4376141552511
32.01,-112.02,651.36,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.74046803652968,52.272374429223746,318.95285388127854,221.91746575342466,23.836529680365295,943.1245433789954
32.01,-111.98,700.48,-7,b'United States',b'Arizona',b'Pima',b'None',9,130,244.6376712328767,51.97676940639269,320.00211187214614,220.9140410958904,23.835388127853882,941.2204908675799
32.01,-111.94,757.64,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.19246575342467,52.1074200913242,319.3415525114155,216.3095890410959,23.83510273972603,932.9606164383562
32.01,-111.9,895.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.77477168949773,52.397545662100455,318.94777397260276,212.86044520547946,23.834817351598172,926.9919520547945
32.01,-111.86,1094.4,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.90399543378996,51.520890410958906,323.2655821917808,197.54680365296804,23.834817351598172,901.0590753424658
32.01,-111.82,1133.28,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.52014840182648,51.75171232876713,322.5058789954338,204.14948630136988,23.834760273972602,912.0731735159817
32.01,-111.78,922.24,-7,b'United States',b'Arizona',b'Pima',b'None',5,130,244.3300799086758,52.150627853881275,321.10302511415523,208.1982876712329,23.83367579908676,918.769006849315
32.01,-111.74,867.28,-7,b'United States',b'Arizona',b'Pima',b'None',12,130,246.12996575342467,51.029851598173515,325.350799086758,209.061301369863,23.826769406392692,919.9878424657534
32.01,-111.7,878.75,-7,b'United States',b'Arizona',b'Pima',b'None',46,130,246.24069634703196,51.483390410958904,325.1078767123288,207.4181506849315,23.821575342465753,917.0265410958904
32.01,-111.66,918.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.7607305936073,52.12568493150685,323.23464611872146,200.00336757990868,23.795319634703198,903.8248287671233
32.01,-111.62,972.8,-7,b'United States',b'Arizona',b'Pima',b'None',1,110,245.26843607305935,52.171118721461184,322.7754566210046,197.28881278538813,23.778424657534245,898.9985159817352
32.01,-111.58,1016.64,-7,b'United States',b'Arizona',b'Pima',b'None',11,30,245.28316210045662,51.5,324.45433789954336,193.69788812785387,23.721917808219178,892.0156392694064
32.01,-111.54,1251.16,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,246.48150684931508,50.40216894977169,329.46027397260275,184.67591324200913,23.737956621004567,875.5510844748859
32.01,-111.5,1121.5,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.41495433789953,50.968835616438355,324.0011415525114,190.18424657534246,23.700285388127853,883.6253424657534
32.01,-111.46,900.56,-7,b'United States',b'Arizona',b'Pima',b'None',40,130,243.66341324200914,51.782933789954335,320.52317351598174,207.12106164383562,23.686929223744293,911.4054223744292
32.01,-111.42,842.72,-7,b'United States',b'Arizona',b'Pima',b'None',19,130,244.54206621004568,51.90108447488584,321.200399543379,208.8840182648402,23.681906392694064,914.1687214611873
32.01,-111.38,809.72,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,243.2579908675799,52.69434931506849,317.2696917808219,211.72488584474885,23.677625570776257,918.4945205479452
32.01,-111.34,841.44,-7,b'United States',b'Arizona',b'Pima',b'None',4,130,243.5839611872146,51.74549086757991,319.6775114155251,209.57134703196348,23.677397260273974,914.7063356164383
32.01,-111.3,901.95,-7,b'United States',b'Arizona',b'Pima',b'None',201,130,244.4162100456621,51.49400684931507,321.7497716894977,202.1908105022831,23.677397260273974,902.0280251141553
32.01,-111.26,959.84,-7,b'United States',b'Arizona',b'Pima',b'None',217,130,245.5759703196347,50.98453196347032,325.4047374429224,199.9099885844749,23.6773401826484,898.175799086758
32.01,-111.22,1026.24,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.58721461187216,51.266780821917806,325.68630136986303,194.19126712328767,23.677054794520547,888.644406392694
32.01,-111.18,1049.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.14103881278538,51.63321917808219,324.2635844748858,193.67391552511415,23.676940639269407,887.8107305936073
32.01,-111.14,1042.16,-7,b'United States',b'Arizona',b'Pima',b'None',61,130,245.0537100456621,51.51763698630137,323.66569634703194,195.811301369863,23.677454337899544,891.5244863013698
32.01,-111.1,1006.75,-7,b'United States',b'Arizona',b'Pima',b'None',104,130,244.69166666666666,51.48829908675799,322.55102739726027,198.5820205479452,23.671632420091324,896.3120433789954
32.01,-111.06,954.4,-7,b'United States',b'Arizona',b'Pima',b'None',3,130,244.02488584474887,51.8208904109589,320.440296803653,207.91529680365298,23.664269406392695,912.1282534246575
32.01,-111.02,889.16,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.67796803652968,52.208618721461185,318.55496575342465,207.76118721461188,23.60382420091324,912.2804794520548
32.01,-110.98,822.28,-7,b'United States',b'Arizona',b'Pima',b'None',1615,130,242.8906392694064,52.195433789954336,316.3677511415525,210.1,23.570091324200913,916.4066780821918
32.01,-110.94,809.68,-7,b'United States',b'Arizona',b'Pima',b'None',15,130,242.60890410958905,52.42711187214612,313.12340182648404,212.48675799086757,23.37060502283105,921.7280821917808
32.01,-110.9,831.7,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,244.39566210045663,51.74103881278539,319.51832191780824,211.67888127853882,23.301883561643837,920.5434360730594
32.01,-110.86,861.68,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,244.6159817351598,52.1375,319.28675799086756,209.54674657534247,23.200114155251143,917.2514269406392
32.01,-110.82,898.08,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.88093607305936,52.67933789954338,317.1070205479452,205.07751141552512,23.127511415525113,910.0790525114155
32.01,-110.78,942.76,-7,b'United States',b'Arizona',b'Pima',b'None',14,130,243.6882420091324,52.43944063926941,317.50268264840184,203.4017694063927,23.120262557077627,907.3393264840182
32.01,-110.74,991.12,-7,b'United States',b'Arizona',b'Pima',b'None',8,130,243.7783105022831,52.190981735159816,318.4101598173516,197.92591324200913,23.10958904109589,898.3452625570776
32.01,-110.7,1022.7,-7,b'United States',b'Arizona',b'Pima',b'None',1210,130,244.0158105022831,52.26181506849315,318.7416095890411,196.6086187214612,23.108447488584474,896.1792237442922
