latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean2022,dni_mean2022,dhi_mean2022,temp_mean2022,wind_mean2022,sp_mean2022
34.13,-111.18,1377.2,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.21147260273972,296.2837899543379,55.87768264840182,153.1752283105023,9.090810502283105,861.6340753424657
34.13,-111.14,1487.85,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.59697488584476,298.4244863013699,55.56261415525114,149.12117579908676,9.111472602739726,856.4702625570776
34.13,-111.1,1442.875,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,230.32973744292238,295.2790525114155,56.04326484018265,149.23647260273972,9.249429223744292,857.5835045662101
34.13,-111.06,1626.75,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.9859589041096,299.5674086757991,55.846632420091325,137.36124429223744,9.350970319634703,839.032305936073
34.13,-111.02,1663.8,-7,b'United States',b'Arizona',b'Gila',b'None',6,70,231.57157534246576,299.32100456621004,55.97562785388128,133.78270547945206,9.974657534246575,834.2780251141553
34.13,-110.98,1707.25,-7,b'United States',b'Arizona',b'Gila',b'None',1,70,231.27802511415524,298.3736301369863,56.75816210045662,131.73173515981736,10.317351598173516,831.3014840182649
34.13,-110.94,1663.1,-7,b'United States',b'Arizona',b'Gila',b'None',26,70,230.4425799086758,296.30028538812786,57.34480593607306,133.58013698630137,11.604223744292238,834.7208333333333
34.13,-110.9,1722.5625,-7,b'United States',b'Arizona',b'Gila',b'None',1,70,229.54166666666666,295.6205479452055,57.575970319634706,133.81860730593607,12.033732876712328,835.2161529680366
34.13,-110.86,1876.9,-7,b'United States',b'Arizona',b'Gila',b'None',3,70,228.90684931506848,295.9097602739726,57.80057077625571,120.97300228310502,12.733847031963471,815.3820205479452
34.13,-110.82,1936.6,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,227.7432077625571,293.28727168949774,58.660616438356165,113.66118721461187,13.261187214611873,804.1764269406393
34.13,-110.78,1931.2,-7,b'United States',b'Arizona',b'Gila',b'None',1,70,228.00456621004565,293.83173515981736,58.6787100456621,113.9857305936073,13.333618721461187,804.623401826484
34.13,-110.74,1868.5,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,227.98561643835617,293.41101598173515,58.71974885844749,120.40393835616439,13.388013698630138,814.2802511415525
34.13,-110.7,1735.4375,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,227.24851598173515,291.07825342465753,59.03590182648402,130.11318493150685,13.386187214611873,829.3067922374429
34.13,-110.66,1887.2,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.5905821917808,296.7248287671233,58.55702054794521,108.44663242009132,13.411472602739726,795.0979452054795
34.13,-110.62,2053.45,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.52671232876713,299.60724885844746,58.37380136986302,105.24235159817351,13.410216894977168,790.2727739726027
34.13,-110.58,1881.0,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.13350456621004,294.85479452054796,59.06392694063927,116.39880136986301,13.427511415525114,807.2110159817352
34.13,-110.54,1819.2,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,229.7724315068493,295.7534817351598,58.465981735159815,122.73099315068494,13.54109589041096,817.1119292237443
34.13,-110.5,1781.1875,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,228.7591894977169,292.6309360730594,59.00079908675799,128.04303652968036,13.682248858447489,825.2990867579908
34.13,-110.46,1923.9,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,229.9417808219178,295.2005707762557,58.66826484018265,125.25707762557077,14.095947488584475,820.8052511415525
34.13,-110.42,1816.4,-7,b'United States',b'Arizona',b'Navajo',b'None',1,140,228.93687214611873,291.9033105022831,58.58093607305936,118.97985159817351,14.543150684931506,810.9448630136986
34.13,-110.38,1875.2,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.45707762557078,295.16004566210046,57.6462899543379,121.81877853881278,15.155308219178082,815.0579908675799
34.13,-110.34,1869.8,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,231.71404109589042,298.92842465753426,56.94166666666667,122.33584474885845,15.500456621004567,815.6900684931506
34.13,-110.3,1908.25,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,231.4515410958904,298.9672374429224,56.9740296803653,120.5615296803653,16.47654109589041,812.4350456621005
34.13,-110.26,1927.5,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.8921803652968,298.77003424657534,56.85308219178082,118.92665525114155,16.720490867579908,809.7500570776256
34.13,-110.22,1860.75,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.20616438356166,297.5610159817352,57.140068493150686,122.15496575342466,17.034246575342465,814.3096461187215
34.13,-110.18,1928.05,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.2904680365297,298.1595890410959,57.045947488584474,118.67751141552512,17.151027397260275,808.6025114155251
34.13,-110.14,1879.4,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.4349885844749,296.9236301369863,56.96820776255708,123.55970319634703,17.159075342465755,815.7472031963471
34.13,-110.1,1895.8125,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.2043378995434,296.83978310502283,56.98458904109589,121.81712328767124,17.10673515981735,812.6633561643836
34.13,-110.06,1959.45,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,227.98875570776255,293.9640410958904,57.898972602739725,119.25159817351599,17.08995433789954,808.6373287671233
34.13,-110.02,2003.65,-7,b'United States',b'Arizona',b'Navajo',b'None',14,70,227.5904109589041,293.1675799086758,58.74098173515982,114.48293378995434,17.068664383561643,800.8218607305936
34.13,-109.98,2036.65,-7,b'United States',b'Arizona',b'Navajo',b'None',2584,70,227.6310502283105,292.7939497716895,59.92140410958904,113.1751712328767,17.072488584474886,798.8386415525114
34.13,-109.94,2120.5,-7,b'United States',b'Arizona',b'Navajo',b'None',2235,70,227.64172374429225,292.878196347032,60.26997716894977,104.8046803652968,17.19115296803653,785.8788242009132
34.13,-109.9,2193.625,-7,b'United States',b'Arizona',b'Navajo',b'None',90,70,227.33042237442922,292.93698630136987,60.48727168949772,102.52140410958904,17.24195205479452,782.4812214611873
34.13,-109.86,2217.15,-7,b'United States',b'Arizona',b'Navajo',b'None',51,70,226.89115296803652,292.1004566210046,60.586358447488585,102.12739726027397,17.39851598173516,781.8459474885844
34.13,-109.82,2292.6,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,226.76746575342466,291.74931506849316,61.2138698630137,95.65736301369863,17.846575342465755,772.2320776255708
34.13,-109.78,2385.65,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,228.03641552511417,295.54640410958905,60.63498858447488,89.32614155251142,18.33082191780822,762.9345319634704
34.13,-109.74,2508.95,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,228.69526255707763,297.70131278538815,60.43675799086758,82.56478310502283,18.96175799086758,753.1363584474885
34.13,-109.7,2583.75,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,229.24800228310502,299.58898401826485,60.38167808219178,79.88253424657535,19.298858447488584,749.3013698630137
34.13,-109.66,2670.3,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,231.49297945205478,304.67180365296804,60.12260273972603,75.69948630136986,20.158504566210045,743.3704337899543
34.13,-109.62,2690.1,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,231.61381278538812,304.8498858447489,60.24891552511416,76.52722602739726,20.339155251141552,744.5677511415525
34.13,-109.58,2755.3,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,232.6640410958904,308.62939497716894,59.730308219178085,73.3708904109589,20.55958904109589,740.2565639269407
34.13,-109.54,2705.0,-7,b'United States',b'Arizona',b'Apache',b'None',5,70,231.5369292237443,307.9207762557078,59.3273401826484,75.85342465753425,20.557191780821917,743.8190068493151
34.13,-109.5,2524.9375,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,228.37328767123287,301.8054794520548,58.893093607305936,97.16232876712328,20.47808219178082,774.5559360730593
34.13,-109.46,2382.65,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,228.41141552511417,301.2814497716895,58.09486301369863,103.33875570776256,20.421575342465754,783.6760844748859
34.13,-109.42,2311.15,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,228.88327625570776,301.90673515981734,57.30679223744292,106.03396118721462,20.42431506849315,787.3470890410958
34.13,-109.38,2204.45,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,228.24103881278538,299.2918378995434,57.411986301369865,114.32602739726028,20.410159817351598,799.6506278538812
34.13,-109.34,2164.55,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,227.55724885844748,296.92848173515983,57.897545662100455,113.96090182648402,20.423458904109587,799.0832191780822
34.13,-109.3,2122.8125,-7,b'United States',b'Arizona',b'Apache',b'None',1563,130,226.40268264840182,293.9452625570776,58.33761415525114,117.73436073059361,20.60017123287671,804.1627853881279
34.13,-109.26,2134.55,-7,b'United States',b'Arizona',b'Apache',b'None',2566,130,226.01763698630137,292.8076484018265,58.63641552511415,116.2,20.693550228310503,801.6982305936073
34.13,-109.22,2184.05,-7,b'United States',b'Arizona',b'Apache',b'None',51,130,225.67642694063926,293.17271689497716,58.4435502283105,112.3083904109589,20.987271689497717,795.5275114155252
34.13,-109.18,2189.45,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,225.73618721461187,293.6248287671233,58.34600456621005,108.75222602739726,21.480365296803654,789.8092465753425
34.13,-109.14,2178.15,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,225.81044520547945,292.88327625570776,58.81010273972603,110.27271689497717,22.254109589041096,791.6112442922374
34.13,-109.1,2181.125,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,226.09982876712328,293.2459474885845,58.72345890410959,108.76626712328768,23.99417808219178,788.6575342465753
34.13,-109.06,2193.45,-7,b'United States',b'Arizona',b'Apache',b'None',4,130,225.33276255707761,292.2239726027397,58.77899543378995,107.64326484018265,24.673972602739727,786.7550799086758
34.17,-114.26,135.96,-7,b'United States',b'Arizona',b'La Paz',b'None',421,130,236.726198630137,298.97494292237445,56.230251141552515,233.18778538812785,23.987728310502284,991.781906392694
34.17,-114.22,148.16,-7,b'United States',b'Arizona',b'La Paz',b'None',964,130,236.21815068493152,297.839897260274,56.05867579908676,230.785901826484,24.03327625570776,987.198401826484
34.17,-114.18,253.96,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,236.1650114155251,300.22146118721463,55.158961187214615,226.5560502283105,24.049714611872147,979.4546803652968
34.17,-114.14,343.12,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,237.67779680365297,305.96472602739726,53.49526255707762,219.03675799086759,24.088413242009132,965.7680365296803
34.17,-114.1,388.4,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.36569634703196,307.0009703196347,53.61769406392694,215.78002283105022,24.138413242009133,959.6744292237443
34.17,-114.06,391.28,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,239.50616438356164,308.527397260274,53.73287671232877,218.15262557077625,24.145947488584476,963.7736872146119
34.17,-114.02,426.48,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,240.464098173516,311.2344178082192,53.292808219178085,211.97317351598173,24.147488584474885,952.5236872146119
34.17,-113.98,571.44,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,240.08915525114156,310.65930365296805,53.486187214611874,207.11073059360731,24.141609589041096,943.8800228310503
34.17,-113.94,548.76,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,239.93995433789954,309.8253424657534,53.81050228310502,206.58989726027397,24.106164383561644,942.7053652968036
34.17,-113.9,531.85,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.53179223744291,306.48276255707765,54.37071917808219,207.80553652968035,24.09537671232877,944.7542237442923
34.17,-113.86,457.16,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.02859589041097,305.7371575342466,54.13030821917808,219.975799086758,24.060844748858447,966.056506849315
34.17,-113.82,419.88,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,237.40342465753426,304.13738584474885,54.39703196347032,218.27933789954338,24.04868721461187,962.9526255707763
34.17,-113.78,410.72,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,236.91352739726028,302.601198630137,54.63453196347032,220.18356164383562,24.03076484018265,966.101598173516
34.17,-113.74,402.2,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,236.53721461187214,300.47140410958906,55.521061643835615,220.35616438356163,24.029509132420092,966.4057077625571
34.17,-113.7,381.15,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,235.47745433789953,298.38955479452056,55.81329908675799,221.8687785388128,24.030194063926942,969.0922374429224
34.17,-113.66,429.12,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,235.5156392694064,299.94446347031965,55.15656392694064,213.89446347031964,24.060445205479454,955.0885273972602
34.17,-113.62,670.24,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,237.25205479452055,306.29623287671234,54.112557077625574,202.98527397260273,24.07191780821918,936.0413242009132
34.17,-113.58,833.04,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,240.23424657534247,314.19657534246574,52.50953196347032,195.60713470319635,24.096689497716895,923.3833904109589
34.17,-113.54,716.12,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.998801369863,309.603595890411,53.519349315068496,193.23698630136985,24.12357305936073,919.4298515981735
34.17,-113.5,595.7,-7,b'United States',b'Arizona',b'La Paz',b'None',1,130,237.91466894977168,306.5486301369863,54.019292237442926,210.2970890410959,24.13601598173516,949.1037100456621
34.17,-113.46,524.12,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.0962899543379,305.0559931506849,54.594977168949775,212.187100456621,24.13076484018265,952.5177511415525
34.17,-113.42,530.64,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,237.85907534246576,303.9723173515982,54.96324200913242,211.96900684931506,24.11329908675799,952.172602739726
34.17,-113.38,569.2,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,238.08641552511415,305.15656392694063,54.87494292237443,207.8681506849315,24.04052511415525,945.0920091324201
34.17,-113.34,594.28,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,237.20970319634702,303.5373858447489,55.01546803652968,206.93504566210046,24.006050228310503,943.4915525114155
34.17,-113.3,611.6,-7,b'United States',b'Arizona',b'Yavapai',b'None',1,130,236.76364155251142,303.3827625570776,54.718835616438355,206.01763698630137,23.902968036529682,941.9255136986301
34.17,-113.26,645.0,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,235.57916666666668,301.1941780821918,54.97134703196347,203.71535388127853,23.86917808219178,937.9251712328767
34.17,-113.22,682.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,235.9685502283105,303.30850456621005,54.233504566210044,200.175399543379,23.794748858447488,931.7824200913242
34.17,-113.18,735.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,236.39029680365297,304.3426369863014,54.08881278538813,197.79149543378995,23.779851598173515,927.6747146118721
34.17,-113.14,781.24,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,236.97922374429223,306.2120433789954,53.76923515981735,194.2256278538813,23.742808219178084,921.4167237442922
34.17,-113.1,824.5,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,237.24269406392693,306.73972602739724,53.74109589041096,191.72985159817352,23.744577625570777,917.1502853881278
34.17,-113.06,830.6,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,237.32551369863015,306.30456621004566,54.1050799086758,190.31455479452055,23.714155251141552,915.9466324200913
34.17,-113.02,851.84,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,238.02979452054794,308.9769406392694,53.14514840182648,188.22922374429223,23.722431506849315,912.7005136986302
34.17,-112.98,904.12,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,239.9753424657534,315.0712328767123,52.6777397260274,187.51061643835615,23.71997716894977,911.6105593607306
34.17,-112.94,938.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,239.37300228310502,314.06889269406395,52.87819634703197,184.1449200913242,23.66763698630137,906.3459474885844
34.17,-112.9,963.9,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,239.18978310502283,313.8752283105023,53.00022831050228,182.14720319634702,23.634303652968036,903.125399543379
34.17,-112.86,948.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',877,14,238.54075342465754,312.609703196347,53.157591324200915,184.2769406392694,23.512785388127853,906.9719178082191
34.17,-112.82,950.84,-7,b'United States',b'Arizona',b'Yavapai',b'None',30,14,237.71090182648402,310.3381278538813,53.74006849315069,183.94857305936074,23.261415525114156,906.7285388127854
34.17,-112.78,987.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',7,14,237.4041095890411,310.2358447488584,53.69160958904109,183.03658675799088,23.176255707762557,905.2465753424658
34.17,-112.74,1164.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',19,110,237.27876712328768,311.9486872146119,52.85513698630137,170.5802511415525,23.005251141552513,884.5859589041096
34.17,-112.7,1328.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,238.08590182648402,315.4972602739726,51.88030821917808,157.223401826484,22.976826484018265,862.751198630137
34.17,-112.66,1462.88,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,239.1263698630137,318.73578767123286,51.28898401826484,156.86752283105022,22.978367579908674,861.9669520547945
34.17,-112.62,1351.64,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,237.31421232876713,312.9533675799087,52.70079908675799,158.1990296803653,22.996175799086757,864.0179794520548
34.17,-112.58,1286.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,237.82488584474885,313.16843607305935,52.65964611872146,169.96295662100457,23.04052511415525,882.9088470319634
34.17,-112.54,1150.16,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,236.88430365296804,309.5184360730594,53.4578196347032,172.82054794520548,23.05142694063927,887.5498858447488
34.17,-112.5,1139.2,-7,b'United States',b'Arizona',b'Yavapai',b'None',1,140,237.24811643835616,310.09366438356165,53.62602739726027,170.45428082191782,23.02631278538813,883.2987442922374
34.17,-112.46,1365.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,237.89520547945204,312.40747716894975,53.80296803652968,155.3824200913242,22.986244292237444,859.3861301369863
34.17,-112.42,1575.56,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,237.57174657534247,312.8123287671233,54.4435502283105,139.60325342465754,22.922260273972604,834.4964041095891
34.17,-112.38,1646.16,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,235.8869292237443,309.2138698630137,55.477397260273975,138.1347602739726,22.82340182648402,832.437899543379
34.17,-112.34,1901.24,-7,b'United States',b'Arizona',b'Yavapai',b'None',7,70,238.3201484018265,316.5011415525114,54.5972602739726,126.16946347031964,22.76472602739726,813.9640981735159
34.17,-112.3,1840.75,-7,b'United States',b'Arizona',b'Yavapai',b'None',4,70,238.20108447488585,316.75245433789956,54.13789954337899,128.55616438356165,22.521004566210046,817.9339611872147
34.17,-112.26,1846.76,-7,b'United States',b'Arizona',b'Yavapai',b'None',1,70,238.45964611872145,316.4226598173516,54.422317351598174,123.09400684931506,22.423173515981734,809.5817922374429
34.17,-112.22,1290.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,235.28065068493152,305.3300228310502,55.15268264840183,177.7064497716895,22.102111872146118,897.0502853881278
34.17,-112.18,859.84,-7,b'United States',b'Arizona',b'Yavapai',b'None',4,140,233.81010273972603,299.7410388127854,55.37368721461187,185.0703196347032,21.991381278538814,909.3866438356164
34.17,-112.14,945.32,-7,b'United States',b'Arizona',b'Yavapai',b'None',5,140,237.0599885844749,306.79006849315067,54.22853881278539,179.7839611872146,21.712214611872145,900.2842465753424
34.17,-112.1,965.15,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,236.6921803652968,305.7439497716895,54.46643835616438,172.03584474885844,21.583504566210046,887.14549086758
34.17,-112.06,1141.36,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,238.31963470319636,309.686700913242,54.031221461187215,170.1578196347032,21.53224885844749,883.8993721461187
34.17,-112.02,1173.12,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,239.1546803652968,311.1465753424658,53.980650684931504,167.88732876712328,21.42939497716895,879.7199200913242
34.17,-111.98,1258.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,239.10125570776256,310.8736301369863,54.10485159817352,164.99988584474886,21.404851598173515,874.8344178082192
34.17,-111.94,1493.72,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,239.339098173516,311.9231735159817,54.41740867579909,143.75262557077625,21.363755707762557,840.2268835616438
34.17,-111.9,1567.2,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,237.823002283105,309.7675228310502,54.99132420091324,140.6439497716895,21.262100456621006,834.5668378995434
34.17,-111.86,1156.24,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,100,232.96609589041097,296.5857876712329,57.057420091324204,178.94874429223745,21.210673515981735,896.901198630137
34.17,-111.82,966.48,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,232.2775114155251,294.74897260273974,56.706792237442926,184.07123287671232,20.957020547945206,907.638299086758
34.17,-111.78,910.88,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,231.7392123287671,293.7011415525114,56.54646118721461,187.48932648401828,20.7486301369863,913.9404680365296
34.17,-111.74,858.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,231.3595890410959,292.5814497716895,56.47054794520548,191.80074200913242,20.367408675799087,921.9227168949772
34.17,-111.7,754.0,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,230.3611301369863,290.5786529680365,56.52505707762557,196.68487442922375,20.081792237442922,930.6470319634703
34.17,-111.66,997.28,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,233.0232305936073,298.09440639269405,55.24423515981735,172.2480593607306,18.627796803652966,890.5211187214612
34.17,-111.62,1372.04,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,235.97300228310502,305.9728310502283,54.570205479452056,155.94149543378995,17.909988584474885,864.1832191780821
34.17,-111.58,1474.96,-7,b'United States',b'Arizona',b'Gila',b'None',0,140,235.50570776255708,304.9215182648402,55.10873287671233,152.4484589041096,16.15,859.326598173516
34.17,-111.54,1696.0,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,236.23156392694065,307.1373287671233,55.737899543378994,138.6533675799087,14.165639269406393,838.0444063926941
34.17,-111.5,1696.3,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,235.60205479452054,305.40873287671235,56.49520547945205,146.53481735159818,11.562043378995433,851.3963470319635
34.17,-111.46,1423.48,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,233.36923515981735,299.4351598173516,56.580593607305936,162.61438356164385,10.405536529680365,877.7606735159817
34.17,-111.42,1181.52,-7,b'United States',b'Arizona',b'Gila',b'None',0,140,231.58407534246575,294.4295091324201,56.579052511415526,166.77163242009132,9.697488584474886,884.8051940639269
34.17,-111.38,1262.96,-7,b'United States',b'Arizona',b'Gila',b'None',2,70,231.8695205479452,296.3156392694064,55.82945205479452,155.739497716895,9.3162100456621,866.8996575342466
34.17,-111.34,1404.56,-7,b'United States',b'Arizona',b'Gila',b'None',155,70,231.99332191780823,297.6999429223744,55.749600456621,152.47688356164383,9.199143835616438,861.6388698630137
34.17,-111.3,1490.3,-7,b'United States',b'Arizona',b'Gila',b'None',13,70,232.1441780821918,298.7240296803653,55.3820205479452,148.88025114155252,8.94703196347032,856.1387557077626
34.17,-111.26,1361.76,-7,b'United States',b'Arizona',b'Gila',b'None',2,70,229.74155251141553,292.134303652968,56.63350456621004,151.02899543378996,8.934703196347032,859.605993150685
34.17,-111.22,1246.72,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,228.50079908675798,288.58139269406394,57.10513698630137,164.05148401826483,8.91392694063927,880.8514269406393
34.17,-111.18,1276.84,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,228.91940639269407,290.42882420091325,56.83453196347032,160.26957762557078,8.911815068493151,876.0102168949771
34.17,-111.14,1378.0,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,229.31666666666666,292.5025684931507,56.46472602739726,152.69417808219177,8.961187214611872,864.0764840182649
34.17,-111.1,1623.7,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.94965753424657,299.9792808219178,55.26472602739726,138.22203196347033,9.171746575342466,841.610102739726
34.17,-111.06,1631.88,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.31227168949772,298.6703767123288,55.7675799086758,135.38607305936074,9.306506849315069,837.3436643835616
34.17,-111.02,1600.24,-7,b'United States',b'Arizona',b'Gila',b'None',6,70,230.63270547945206,296.69109589041096,56.676655251141554,137.33915525114156,10.045148401826484,840.9644977168949
34.17,-110.98,1640.52,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,230.88413242009133,297.64446347031964,56.586358447488585,136.65496575342465,10.420262557077626,840.0352739726028
34.17,-110.94,1703.6,-7,b'United States',b'Arizona',b'Gila',b'None',11,70,230.06027397260274,297.3478881278539,56.65296803652968,128.63721461187214,11.754794520547945,827.7708333333334
34.17,-110.9,1769.25,-7,b'United States',b'Arizona',b'Gila',b'None',9,70,228.37585616438355,294.1325913242009,57.83881278538813,126.33675799086758,12.197831050228311,824.2662671232877
34.17,-110.86,1858.44,-7,b'United States',b'Arizona',b'Gila',b'None',2,70,227.97979452054796,294.5408105022831,57.86632420091324,123.43447488584475,12.949714611872146,819.8194634703196
34.17,-110.82,1982.84,-7,b'United States',b'Arizona',b'Gila',b'None',1,70,228.3890410958904,295.2922374429224,58.571803652968036,111.48835616438356,13.595890410958905,801.4796803652968
34.17,-110.78,1984.24,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,228.02990867579908,293.5158675799087,59.25753424657534,112.24794520547945,13.695890410958905,802.5998287671233
34.17,-110.74,1893.6,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,227.86261415525115,292.0107876712329,59.571632420091326,117.62174657534247,13.792865296803653,810.64549086758
34.17,-110.7,1834.8,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,228.40462328767123,293.1022831050228,59.41038812785388,122.36997716894977,13.790810502283104,817.9038242009133
34.17,-110.66,2092.72,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.51295662100458,298.9512557077626,59.349600456621005,100.7869292237443,13.880650684931506,783.9494292237443
34.17,-110.62,2118.4,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.51124429223745,299.43053652968035,59.17208904109589,107.0162100456621,13.881221461187215,793.2945205479452
34.17,-110.58,2018.52,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.22705479452054,298.127796803653,59.00005707762557,107.67117579908675,14.088356164383562,794.4825913242009
34.17,-110.54,2005.44,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.950399543379,299.77551369863016,58.50165525114155,107.93127853881279,14.155593607305937,794.8472602739726
34.17,-110.5,1849.95,-7,b'United States',b'Arizona',b'Navajo',b'None',1,70,230.06398401826485,297.22836757990865,58.087671232876716,124.93584474885844,14.364269406392694,820.7746575342466
34.17,-110.46,1846.28,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,229.7939497716895,294.92049086757993,58.8222602739726,124.03047945205479,14.867808219178082,819.1725456621004
34.17,-110.42,1966.64,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,231.52579908675798,298.4602168949772,57.92408675799087,114.07699771689498,15.089897260273972,803.7963470319635
34.17,-110.38,1894.64,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,231.7322488584475,298.5160388127854,57.830365296803656,118.61352739726027,15.90662100456621,810.3602739726027
