latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean_2021,dhi_mean_2021,dni_mean_2021,temp_mean_2021,wind_mean_2021,sp_mean_2021,Solar_Energy2021
34.05,-110.46,1587.56,-7,b'United States',b'Arizona',b'Navajo',b'None',315,30,230.6765410958904,55.06135844748859,298.95325342465753,149.9834474885845,13.124600456621003,840.0284246575343,363.73076999999995
34.05,-110.42,1762.92,-7,b'United States',b'Arizona',b'Navajo',b'None',1,70,230.42083333333332,55.43150684931507,299.36038812785387,144.35319634703197,13.22425799086758,831.0415525114155,363.32757
34.05,-110.38,1883.52,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.5082191780822,54.86187214611872,301.4313926940639,130.70559360730593,13.830650684931507,810.5161529680365,363.46536
34.05,-110.34,1761.64,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.72762557077627,55.70673515981735,298.3613584474886,133.2924086757991,14.16101598173516,814.4009703196347,362.23452
34.05,-110.3,1639.15,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,228.9453196347032,55.989041095890414,295.29526255707765,150.42311643835615,15.272488584474884,840.7267694063927,361.00097999999997
34.05,-110.26,1759.96,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.42853881278535,55.57534246575342,299.08618721461187,142.9367579908676,15.56472602739726,828.8367579908676,363.3397199999999
34.05,-110.22,1766.56,-7,b'United States',b'Arizona',b'Navajo',b'None',2,70,229.6225456621005,55.83835616438356,297.49577625570777,139.4279109589041,16.022260273972602,822.0324771689498,362.06883
34.05,-110.18,1814.72,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.25091324200912,55.29252283105023,299.4151826484018,138.17711187214613,16.079908675799086,820.0570776255707,363.05964
34.05,-110.14,1953.96,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,231.28259132420092,55.538356164383565,302.113698630137,133.93344748858448,16.12654109589041,813.4690068493151,364.68639
34.05,-110.1,2064.55,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,231.80907534246575,56.29560502283105,303.16980593607303,121.88384703196348,16.13390410958904,795.1545662100457,365.51655
34.05,-110.06,2039.96,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,231.2517694063927,56.772545662100455,301.75062785388127,127.34400684931506,16.132020547945206,803.4058219178082,364.63779
34.05,-110.02,2039.72,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.0529109589041,58.09868721461187,297.8275684931507,128.70399543378994,16.13082191780822,805.5235730593607,362.74743
34.05,-109.98,2034.32,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.3575913242009,58.833333333333336,296.03955479452054,125.78384703196348,16.13087899543379,801.0986872146119,361.65105
34.05,-109.94,2118.76,-7,b'United States',b'Arizona',b'Navajo',b'None',7,70,229.5398401826484,58.67180365296804,297.88698630136986,118.97208904109588,16.135787671232876,790.7558219178082,361.93842
34.05,-109.9,2163.8,-7,b'United States',b'Arizona',b'Navajo',b'None',39,70,228.61957762557077,59.02305936073059,296.5215182648402,120.73995433789956,16.1425799086758,793.3701484018264,360.48735
34.05,-109.86,2143.24,-7,b'United States',b'Arizona',b'Navajo',b'None',475,70,227.30296803652968,59.32277397260274,293.4715182648402,127.29400684931508,16.199828767123286,803.1594748858447,358.41132
34.05,-109.82,2143.64,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,227.56381278538817,58.87574200913242,294.5787100456621,118.58926940639267,16.323915525114156,790.0255707762557,358.82262000000003
34.05,-109.78,2256.28,-7,b'United States',b'Arizona',b'Apache',b'None',1,70,228.4521689497717,58.73852739726028,297.5679794520548,110.76974885844749,16.688356164383563,778.587899543379,360.22338
34.05,-109.74,2376.68,-7,b'United States',b'Arizona',b'Apache',b'None',1,70,229.84657534246577,58.26158675799087,301.7287671232877,100.73641552511415,17.25365296803653,763.943493150685,362.42208
34.05,-109.7,2461.15,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,229.8835616438356,59.14925799086758,300.76626712328766,101.5611301369863,17.621917808219177,765.148002283105,362.4804
34.05,-109.66,2553.8,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,230.4841894977169,58.925342465753424,302.3683219178082,93.27174657534246,18.674657534246577,753.3419520547945,363.42746999999997
34.05,-109.62,2708.2,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,232.3894406392694,59.086643835616435,306.98133561643834,89.45913242009132,18.91004566210046,747.9936643835616,366.43167
34.05,-109.58,2829.0,-7,b'United States',b'Arizona',b'Apache',b'None',2,70,232.94183789954337,58.379908675799086,308.52762557077625,83.5125,19.206107305936072,739.59600456621,367.30269
34.05,-109.54,2801.36,-7,b'United States',b'Arizona',b'Apache',b'None',0,110,232.07454337899543,58.81757990867579,305.8816210045662,85.11849315068493,19.240296803652967,741.99149543379,365.93514
34.05,-109.5,2750.2,-7,b'United States',b'Arizona',b'Apache',b'None',2,70,230.65753424657535,59.06849315068493,303.83270547945204,83.82151826484018,19.26312785388128,740.4650684931507,363.7008
34.05,-109.46,2544.48,-7,b'United States',b'Arizona',b'Apache',b'None',19,70,228.4292808219178,59.06678082191781,299.84925799086756,105.58498858447489,19.263013698630136,771.619805936073,360.18728999999996
34.05,-109.42,2482.76,-7,b'United States',b'Arizona',b'Apache',b'None',1,70,228.6083904109589,59.14115296803653,299.434703196347,104.32248858447488,19.26238584474886,769.8736301369863,360.46970999999996
34.05,-109.38,2527.64,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,228.87094748858448,58.8787100456621,300.79303652968036,93.74811643835616,19.262271689497716,754.9063926940639,360.88370999999995
34.05,-109.34,2533.12,-7,b'United States',b'Arizona',b'Apache',b'None',3,70,227.9891552511415,58.79811643835617,298.61860730593605,93.74514840182648,19.262271689497716,754.8774543378995,359.4932999999999
34.05,-109.3,2371.7,-7,b'United States',b'Arizona',b'Apache',b'None',1,70,225.3472602739726,59.597945205479455,292.0152397260274,103.43601598173515,19.275,768.3541095890411,355.32756
34.05,-109.26,2391.6,-7,b'United States',b'Arizona',b'Apache',b'None',19,70,226.65907534246577,59.05559360730594,294.98949771689496,104.11655251141552,19.290296803652968,769.1557648401827,357.39603000000005
34.05,-109.22,2338.4,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,226.42140410958905,59.56769406392694,292.8378424657534,116.45759132420092,19.451027397260273,786.4594748858448,357.02126999999996
34.05,-109.18,2303.72,-7,b'United States',b'Arizona',b'Apache',b'None',1,130,226.2318493150685,60.29845890410959,291.38761415525113,116.91946347031964,19.580365296803652,786.8917808219178,356.72238
34.05,-109.14,2326.68,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,226.8045091324201,60.51438356164383,292.18630136986303,111.26900684931506,20.20639269406393,777.9945776255707,357.62534999999997
34.05,-109.1,2302.35,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,226.73498858447488,60.980251141552515,291.7550799086758,109.51712328767124,22.092694063926945,774.5309360730594,357.51572999999996
34.05,-109.06,2300.68,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,227.0614726027397,61.589212328767125,291.3489726027397,109.29634703196346,22.959646118721466,773.9160388127854,358.03052999999994
34.09,-114.38,115.24,-7,b'United States',b'Arizona',b'La Paz',b'None',77,14,239.65148401826485,56.2875,303.86946347031966,246.81364155251143,23.223059360730595,994.3185502283104,377.88246
34.09,-114.34,115.52,-7,b'United States',b'Arizona',b'La Paz',b'None',221,14,241.18687214611873,54.9884703196347,308.78042237442924,246.77237442922373,23.223344748858448,994.222602739726,380.30346
34.09,-114.3,114.1,-7,b'United States',b'Arizona',b'La Paz',b'None',93,130,242.77865296803657,54.51461187214612,313.7636415525114,246.6820205479452,23.22659817351598,993.984303652968,382.81338000000005
34.09,-114.26,149.36,-7,b'United States',b'Arizona',b'La Paz',b'None',24,130,244.9179794520548,54.82579908675799,318.1465182648402,244.3066210045662,23.230536529680364,989.2206621004566,386.18667
34.09,-114.22,196.72,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,244.93082191780823,54.87745433789954,318.07391552511416,242.98002283105023,23.237271689497717,986.62899543379,386.20691999999997
34.09,-114.18,259.72,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,245.9164383561644,54.115582191780824,321.2058789954338,238.7937214611872,23.250171232876713,978.817694063927,387.76104
34.09,-114.14,284.16,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,246.37471461187215,53.69126712328767,323.31021689497715,236.1443493150685,23.261529680365296,973.8043378995434,388.48364999999995
34.09,-114.1,299.25,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,244.61535388127857,54.47134703196347,318.73481735159817,235.49223744292237,23.243892694063927,972.2437785388128,385.7094900000001
34.09,-114.06,322.08,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,244.2444063926941,54.3671803652968,318.13122146118724,235.44566210045664,23.223230593607305,972.033105022831,385.12458
34.09,-114.02,357.36,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,244.2451484018265,54.12106164383562,319.0234589041096,232.68464611872147,23.140981735159816,966.7306506849316,385.12575
34.09,-113.98,399.56,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,244.37180365296803,53.86683789954338,319.9135273972603,231.7021689497717,23.1111301369863,964.8734589041096,385.32545999999996
34.09,-113.94,438.52,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,243.85216894977168,53.599429223744295,319.598401826484,227.45456621004567,23.04634703196347,957.0698059360732,384.5061
34.09,-113.9,489.1,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.84577625570776,53.723002283105025,317.735102739726,225.96934931506848,23.03162100456621,954.3676940639268,382.91922
34.09,-113.86,489.44,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.5183219178082,54.47271689497717,315.65353881278537,225.50810502283105,23.005536529680366,953.3972602739726,382.40289
34.09,-113.82,568.52,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.8119292237443,53.74571917808219,317.77893835616436,219.06455479452055,22.998287671232877,942.0916666666668,382.86584999999997
34.09,-113.78,652.72,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,243.4181506849315,52.9837899543379,320.23053652968036,216.69480593607307,22.99708904109589,937.9505136986302,383.82174
34.09,-113.74,658.16,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,243.3877283105023,52.81261415525114,320.37545662100456,215.4458904109589,22.996632420091323,935.7607876712328,383.77376999999996
34.09,-113.7,669.6,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.8666095890411,52.9546803652968,318.76255707762556,213.94577625570776,22.996575342465754,933.1766552511416,382.95207
34.09,-113.66,569.4,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.86221461187213,53.676655251141554,317.2001712328767,224.1400684931507,23.00011415525114,951.14200913242,382.94514000000004
34.09,-113.62,547.32,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,243.03915525114155,53.884189497716896,317.19001141552513,223.61073059360731,23.00211187214612,950.2809931506848,383.22414000000003
34.09,-113.58,571.4,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,241.97899543378995,54.473287671232875,314.6289383561644,220.66398401826484,23.011415525114156,945.392294520548,381.55248
34.09,-113.54,625.16,-7,b'United States',b'Arizona',b'La Paz',b'None',1,130,241.20913242009132,54.53059360730594,313.64948630136985,219.2867579908676,23.01147260273973,943.105593607306,380.33856
34.09,-113.5,684.05,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,241.1181506849315,54.52477168949772,314.29526255707765,212.32066210045664,22.99195205479452,931.2565068493152,380.19509999999997
34.09,-113.46,690.36,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,240.94771689497716,54.60730593607306,314.2664383561644,212.8238584474886,22.89686073059361,932.5303652968036,379.92636
34.09,-113.42,742.96,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,241.076198630137,54.12031963470319,315.68293378995435,210.5500570776256,22.845833333333335,928.7304794520549,380.12895000000003
34.09,-113.38,850.6,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,241.85896118721465,53.34840182648402,318.8887557077626,202.03641552511417,22.671917808219177,914.5243721461188,381.3632100000001
34.09,-113.34,922.36,-7,b'United States',b'Arizona',b'La Paz',b'None',0,130,242.63818493150688,52.38789954337899,322.2077625570776,200.74349315068497,22.619748858447487,912.4257420091324,382.5918900000001
34.09,-113.3,946.55,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,242.1892694063927,52.51575342465753,320.92420091324203,199.19954337899543,22.510787671232876,910.0487442922374,381.88403999999997
34.09,-113.26,829.6,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,240.4833904109589,53.524086757990865,315.0814497716895,203.17562785388128,22.490068493150684,916.8505707762556,379.19420999999994
34.09,-113.22,728.48,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,239.66261415525113,54.00736301369863,312.23224885844746,211.9486301369863,22.45382420091324,932.0577625570776,377.90001
34.09,-113.18,718.32,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,240.4623287671233,54.37654109589041,312.67345890410957,211.94332191780825,22.44914383561644,932.0605593607306,379.161
34.09,-113.14,736.32,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,240.35125570776256,54.39086757990867,312.3444634703196,209.5438926940639,22.44269406392694,927.9342465753424,378.98586
34.09,-113.1,743.25,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,240.6070776255708,53.920947488584474,313.5825913242009,208.264098173516,22.445091324200913,925.738584474886,379.38924000000003
34.09,-113.06,756.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,240.55268264840183,53.585045662100455,314.33772831050226,207.7550799086758,22.44686073059361,924.8774543378996,379.30346999999995
34.09,-113.02,783.92,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,240.08019406392697,53.84269406392694,312.4657534246575,204.3865296803653,22.44994292237443,919.9824771689498,378.55845000000005
34.09,-112.98,852.24,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,241.14229452054795,52.52328767123288,317.4748858447489,203.28824200913243,22.45365296803653,918.244691780822,380.23317
34.09,-112.94,843.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',1,30,241.937100456621,52.300171232876714,319.0963470319635,205.03042237442924,22.454737442922376,921.6908105022832,381.48642
34.09,-112.9,838.95,-7,b'United States',b'Arizona',b'Yavapai',b'None',6,14,241.72077625570776,52.56318493150685,317.9956621004566,204.4142694063927,22.452397260273973,920.785388127854,381.14532
34.09,-112.86,851.96,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,14,241.47100456621004,52.509417808219176,317.81392694063925,203.46883561643835,22.427568493150684,919.4243150684932,380.75147999999996
34.09,-112.82,846.72,-7,b'United States',b'Arizona',b'Yavapai',b'None',495,30,240.0447488584475,53.24788812785389,314.21472602739726,205.07100456621004,22.36700913242009,922.3506278538812,378.50256
34.09,-112.78,840.0,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,239.21227168949773,53.194006849315066,313.14497716894977,205.30342465753424,22.34874429223744,922.761301369863,377.18991
34.09,-112.74,874.0,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,239.2306506849315,53.0115296803653,313.96027397260275,202.4341894977169,22.336073059360732,917.6690639269408,377.21889
34.09,-112.7,886.95,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,130,238.7562785388128,53.38658675799087,312.77111872146116,202.32146118721465,22.34429223744292,917.3357876712328,376.47090000000003
34.09,-112.66,914.92,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,238.2102168949772,53.10428082191781,312.5201484018265,197.20199771689497,22.391267123287673,908.0982876712328,375.60987000000006
34.09,-112.62,939.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,120,236.9339611872146,53.24155251141553,310.28727168949774,194.87808219178083,22.404851598173515,903.9812214611871,373.59747
34.09,-112.58,978.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,238.5079337899543,51.77186073059361,316.00827625570776,193.45051369863015,22.42305936073059,901.190410958904,376.07930999999996
34.09,-112.54,1033.76,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,100,238.5719178082192,51.46775114155251,316.26398401826486,194.52619863013695,22.42882420091324,902.5709474885844,376.1802
34.09,-112.5,1195.1,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,238.74828767123287,51.42768264840183,317.2381278538813,183.10576484018264,22.433618721461187,883.4704908675799,376.4583
34.09,-112.46,1211.2,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,237.96107305936073,52.02009132420091,314.5736301369863,183.6006278538813,22.425627853881277,884.4057077625571,375.21701999999993
34.09,-112.42,1148.76,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,236.5417808219178,52.90211187214612,310.4066780821918,179.43538812785388,22.40804794520548,878.0917808219178,372.97907999999995
34.09,-112.38,1350.44,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,236.66107305936072,52.53767123287671,311.7472602739726,177.82956621004567,22.36335616438356,875.879394977169,373.1671799999999
34.09,-112.34,1106.04,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,234.2665525114155,53.49520547945205,304.9433789954338,183.62882420091324,22.32865296803653,885.634303652968,369.39149999999995
34.09,-112.3,1333.3,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,235.78789954337896,52.51889269406393,310.0107876712329,163.69292237442923,22.133390410958903,853.8053082191781,371.7903599999999
34.09,-112.26,1315.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,235.28795662100455,52.71917808219178,309.08453196347034,171.17100456621006,22.02557077625571,866.0009132420091,371.00205
34.09,-112.22,1339.92,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,30,235.5976598173516,52.86689497716895,309.3062214611872,165.16980593607306,21.746860730593607,856.4618150684931,371.49039
34.09,-112.18,835.76,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,110,232.43698630136987,54.52802511415525,298.4544520547945,202.36061643835615,21.398573059360732,917.951997716895,366.50664
34.09,-112.14,694.84,-7,b'United States',b'Arizona',b'Yavapai',b'None',517,130,234.2031392694064,54.06027397260274,301.80399543378996,215.5642694063927,21.07283105022831,940.4640410958904,369.29151
34.09,-112.1,732.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',83,70,235.5560502283105,53.72933789954338,304.8005707762557,204.29286529680363,20.760502283105023,920.5848744292238,371.42477999999994
34.09,-112.06,911.08,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,120,237.69417808219177,52.862614155251144,309.9739726027397,199.87271689497717,20.70428082191781,912.8500570776256,374.79618
34.09,-112.02,1100.32,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,239.18601598173515,53.14714611872146,313.9972602739726,172.95319634703196,20.62214611872146,867.425399543379,377.14851
34.09,-111.98,1368.2,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,239.70365296803652,52.739269406392694,316.875799086758,167.78955479452054,20.61175799086758,858.8449200913242,377.96472
34.09,-111.94,1345.76,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,238.0571917808219,53.39680365296804,313.03207762557076,165.09954337899543,20.583390410958906,853.685901826484,375.36857999999995
34.09,-111.9,1433.5,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,237.6686073059361,53.43778538812786,312.51255707762556,166.82962328767124,20.5824200913242,856.4260273972603,374.75586000000004
34.09,-111.86,1203.32,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,234.4328767123288,54.708504566210046,303.753196347032,183.19389269406392,20.57642694063927,883.164497716895,369.65376000000003
34.09,-111.82,1253.84,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,235.22574200913243,53.632876712328766,306.67294520547944,175.54018264840184,20.55947488584475,870.7417808219178,370.90395
34.09,-111.78,1258.88,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,235.5041095890411,53.62545662100457,307.78339041095893,166.00422374429223,20.540924657534248,855.3806506849315,371.34288
34.09,-111.74,817.56,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,232.09292237442924,55.039954337899545,297.110901826484,208.73978310502284,20.28259132420091,928.3800799086758,365.96412
34.09,-111.7,699.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,231.6728310502283,55.34001141552511,295.19246575342464,213.19560502283105,20.11289954337899,936.477397260274,365.30172
34.09,-111.66,796.8,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,232.7521689497717,55.03481735159817,297.64126712328766,202.33344748858448,18.953481735159816,919.1365867579908,367.00362
34.09,-111.62,1009.52,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,233.9267694063927,54.65393835616438,301.0912100456621,194.39178082191785,18.25074200913242,906.1158105022832,368.85573000000005
34.09,-111.58,1377.4,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,235.76786529680365,54.03607305936073,306.62842465753425,169.5771689497717,16.303196347031964,865.9040525114156,371.75876999999997
34.09,-111.54,1388.12,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,140,234.49075342465753,54.36980593607306,304.0214611872146,164.69440639269408,13.914155251141551,858.6853881278539,369.74501999999995
34.09,-111.5,1717.9,-7,b'United States',b'Arizona',b'Yavapai',b'None',0,70,236.2624429223744,53.79914383561644,310.1117579908676,150.5107305936073,11.792009132420093,836.5876141552511,372.5386199999999
34.09,-111.46,1876.6,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,237.08458904109588,53.22865296803653,313.812899543379,149.5431506849315,9.939954337899543,835.4071917808219,373.83498
34.09,-111.42,1296.8,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,231.7771689497717,55.49760273972603,298.1211187214612,172.9872716894977,9.633390410958905,872.9187785388128,365.46623999999997
34.09,-111.38,1046.68,-7,b'United States',b'Arizona',b'Gila',b'None',0,140,231.92328767123288,56.02168949771689,296.0861301369863,192.50553652968037,9.221917808219178,904.983904109589,365.69664
34.09,-111.34,1024.44,-7,b'United States',b'Arizona',b'Gila',b'None',118,100,232.47916666666663,55.62094748858448,296.8670091324201,194.36472602739727,9.171803652968036,908.0040525114156,366.57314999999994
34.09,-111.3,1052.35,-7,b'United States',b'Arizona',b'Gila',b'None',226,100,231.8218607305936,56.00068493150685,295.34600456621007,198.04189497716897,9.11398401826484,914.067694063927,365.53670999999997
34.09,-111.26,1014.08,-7,b'United States',b'Arizona',b'Gila',b'None',139,70,232.47380136986305,55.510616438356166,297.76575342465753,196.58561643835617,9.110445205479452,911.566780821918,366.56469000000004
34.09,-111.22,1423.64,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,235.2242579908676,54.131278538812786,306.1220319634703,164.4599315068493,9.108675799086758,858.846404109589,370.90161000000006
34.09,-111.18,1438.84,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,235.03304794520548,54.30844748858448,305.6425799086758,164.50610730593607,9.108847031963473,859.0479452054794,370.60011
34.09,-111.14,1614.28,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,235.5972602739726,54.38259132420092,307.4462328767123,158.70930365296803,9.114897260273972,850.8017694063927,371.48976
34.09,-111.1,1473.15,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,232.69155251141552,55.262385844748856,300.7922374429224,169.35228310502282,9.197545662100456,868.9704337899543,366.90803999999997
34.09,-111.06,1450.64,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,232.03139269406392,55.7050799086758,299.1111301369863,164.53247716894978,9.267237442922374,861.5744292237443,365.8671
34.09,-111.02,1586.92,-7,b'United States',b'Arizona',b'Gila',b'None',2,70,232.98641552511415,55.33436073059361,302.0724885844749,146.9712899543379,9.775399543378995,834.7825913242009,367.37298
34.09,-110.98,1608.52,-7,b'United States',b'Arizona',b'Gila',b'None',519,70,232.79543378995433,54.978995433789954,302.2940639269406,151.61615296803652,10.078139269406392,842.4164954337899,367.07183999999995
34.09,-110.94,1564.92,-7,b'United States',b'Arizona',b'Gila',b'None',301,70,231.83510273972604,55.304851598173514,299.91284246575344,153.54714611872146,11.29988584474886,846.2257420091324,365.55758999999995
34.09,-110.9,1668.25,-7,b'United States',b'Arizona',b'Gila',b'None',2,70,231.42334474885843,55.157933789954335,300.0295662100457,149.22745433789953,11.71837899543379,839.5844178082192,364.90833
34.09,-110.86,1767.76,-7,b'United States',b'Arizona',b'Gila',b'None',1,70,231.80770547945207,54.731906392694064,302.67345890410957,143.13230593607307,12.374657534246577,830.2855022831051,365.51439
34.09,-110.82,1864.0,-7,b'United States',b'Arizona',b'Gila',b'None',0,70,230.97482876712328,55.34731735159817,300.8807648401826,134.0571917808219,12.85,816.3489726027398,364.20110999999997
34.09,-110.78,1810.24,-7,b'United States',b'Arizona',b'Gila',b'None',3,70,230.325399543379,55.06107305936073,299.71307077625573,135.10011415525113,12.91187214611872,817.9493721461188,363.17708999999996
34.09,-110.74,1727.72,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.2659817351598,55.50468036529681,296.86244292237444,144.0259703196347,12.966438356164383,831.7571347031964,361.5066
34.09,-110.7,1757.05,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.36666666666667,55.20057077625571,298.74874429223746,141.19098173515982,12.987442922374427,826.8155251141552,361.66535999999996
34.09,-110.66,1815.08,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.04720319634703,54.87756849315068,301.08527397260275,132.4534817351598,12.973116438356165,813.3366438356164,362.73843
34.09,-110.62,1889.24,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.3041095890411,55.490753424657534,300.7039383561644,130.47391552511417,12.972260273972603,810.3033105022831,363.14351999999997
34.09,-110.58,1872.52,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.35924657534247,56.06832191780822,298.4756278538813,130.84948630136986,12.97939497716895,810.883904109589,361.65366
34.09,-110.54,1717.84,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.2175799086758,55.511986301369866,298.2898401826484,141.626598173516,12.99994292237443,827.5839611872146,361.43028
34.09,-110.5,1637.8,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,229.65970319634704,55.051598173515984,298.3664383561644,147.38156392694063,13.0837899543379,836.8145547945205,362.12742
34.09,-110.46,1766.2,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.286700913242,54.830650684931506,300.18150684931504,136.6329908675799,13.324429223744293,819.9964611872147,363.1160699999999
34.09,-110.42,1847.56,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.67853881278535,54.79726027397261,301.7751712328767,133.5037100456621,13.468664383561643,815.1324771689498,363.7339199999999
34.09,-110.38,1758.04,-7,b'United States',b'Arizona',b'Navajo',b'None',1,70,230.16421232876712,55.2560502283105,299.1913812785388,144.73453196347032,14.18087899543379,832.4071347031963,362.92293
34.09,-110.34,1787.72,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.87237442922375,55.23961187214612,299.51889269406394,139.9912100456621,14.497716894977168,824.9205479452055,364.03956
34.09,-110.3,1783.5,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,230.32397260273973,56.04206621004566,297.2860730593607,135.89058219178082,15.47648401826484,818.2359589041096,363.17483999999996
34.09,-110.26,1839.56,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.54092465753425,56.004908675799086,299.0462899543379,138.9404680365297,15.723687214611871,822.826198630137,363.51693
34.09,-110.22,1848.96,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,230.0454908675799,56.712842465753425,297.81666666666666,134.76101598173517,16.037328767123288,816.0965182648401,362.73573
34.09,-110.18,1864.08,-7,b'United States',b'Arizona',b'Navajo',b'None',0,70,229.73390410958905,56.779623287671235,296.84143835616436,135.50268264840182,16.160616438356165,816.974600456621,362.24442
