latitude,longitude
34.53,-113.3
34.53,-113.26
34.53,-113.22
34.53,-113.18
34.53,-113.14
34.53,-113.1
34.53,-113.06
34.53,-113.02
34.53,-112.98
34.53,-112.94
34.53,-112.9
34.53,-112.86
34.53,-112.82
34.53,-112.78
34.53,-112.74
34.53,-112.7
34.53,-112.66
34.53,-112.62
34.53,-112.58
34.53,-112.54
34.53,-112.5
34.53,-112.46
34.53,-112.42
34.53,-112.38
34.53,-112.34
34.53,-112.3
34.53,-112.26
34.53,-112.22
34.53,-112.18
34.53,-112.14
34.53,-112.1
34.53,-112.06
34.53,-112.02
34.53,-111.98
34.53,-111.94
34.53,-111.9
34.53,-111.86
34.53,-111.82
34.53,-111.78
34.53,-111.74
34.53,-111.7
34.53,-111.66
34.53,-111.62
34.53,-111.58
34.53,-111.54
34.53,-111.5
34.53,-111.46
34.53,-111.42
34.53,-111.38
34.53,-111.34
34.53,-111.3
34.53,-111.26
34.53,-111.22
34.53,-111.18
34.53,-111.14
34.53,-111.1
34.53,-111.06
34.53,-111.02
34.53,-110.98
34.53,-110.94
34.53,-110.9
34.53,-110.86
34.53,-110.82
34.53,-110.78
34.53,-110.74
34.53,-110.7
34.53,-110.66
34.53,-110.62
34.53,-110.58
34.53,-110.54
34.53,-110.5
34.53,-110.46
34.53,-110.42
34.53,-110.38
34.53,-110.34
34.53,-110.3
34.53,-110.26
34.53,-110.22
34.53,-110.18
34.53,-110.14
34.53,-110.1
34.53,-110.06
34.53,-110.02
34.53,-109.98
34.53,-109.94
34.53,-109.9
34.53,-109.86
34.53,-109.82
34.53,-109.78
34.53,-109.74
34.53,-109.7
34.53,-109.66
34.53,-109.62
34.53,-109.58
34.53,-109.54
34.53,-109.5
34.53,-109.46
34.53,-109.42
34.53,-109.38
34.53,-109.34
34.53,-109.3
34.53,-109.26
34.53,-109.22
34.53,-109.18
34.53,-109.14
34.53,-109.1
34.53,-109.06
34.57,-114.38
34.57,-114.34
34.57,-114.3
34.57,-114.26
34.57,-114.22
34.57,-114.18
34.57,-114.14
34.57,-114.1
34.57,-114.06
34.57,-114.02
34.57,-113.98
34.57,-113.94
34.57,-113.9
34.57,-113.86
34.57,-113.82
34.57,-113.78
34.57,-113.74
34.57,-113.7
34.57,-113.66
34.57,-113.62
34.57,-113.58
34.57,-113.54
34.57,-113.5
34.57,-113.46
34.57,-113.42
34.57,-113.38
34.57,-113.34
34.57,-113.3
34.57,-113.26
34.57,-113.22
34.57,-113.18
34.57,-113.14
34.57,-113.1
34.57,-113.06
34.57,-113.02
34.57,-112.98
34.57,-112.94
34.57,-112.9
34.57,-112.86
34.57,-112.82
34.57,-112.78
34.57,-112.74
34.57,-112.7
34.57,-112.66
34.57,-112.62
34.57,-112.58
34.57,-112.54
34.57,-112.5
34.57,-112.46
34.57,-112.42
34.57,-112.38
34.57,-112.34
34.57,-112.3
34.57,-112.26
34.57,-112.22
34.57,-112.18
34.57,-112.14
34.57,-112.1
34.57,-112.06
34.57,-112.02
34.57,-111.98
34.57,-111.94
34.57,-111.9
34.57,-111.86
34.57,-111.82
34.57,-111.78
34.57,-111.74
34.57,-111.7
34.57,-111.66
34.57,-111.62
34.57,-111.58
34.57,-111.54
34.57,-111.5
34.57,-111.46
34.57,-111.42
34.57,-111.38
34.57,-111.34
34.57,-111.3
34.57,-111.26
34.57,-111.22
34.57,-111.18
34.57,-111.14
34.57,-111.1
34.57,-111.06
34.57,-111.02
34.57,-110.98
34.57,-110.94
34.57,-110.9
34.57,-110.86
34.57,-110.82
34.57,-110.78
34.57,-110.74
34.57,-110.7
34.57,-110.66
34.57,-110.62
34.57,-110.58
34.57,-110.54
34.57,-110.5
34.57,-110.46
34.57,-110.42
34.57,-110.38
34.57,-110.34
34.57,-110.3
34.57,-110.26
34.57,-110.22
34.57,-110.18
34.57,-110.14
34.57,-110.1
34.57,-110.06
34.57,-110.02
34.57,-109.98
34.57,-109.94
34.57,-109.9
34.57,-109.86
34.57,-109.82
34.57,-109.78
34.57,-109.74
34.57,-109.7
34.57,-109.66
34.57,-109.62
34.57,-109.58
34.57,-109.54
34.57,-109.5
34.57,-109.46
34.57,-109.42
34.57,-109.38
34.57,-109.34
34.57,-109.3
34.57,-109.26
34.57,-109.22
34.57,-109.18
34.57,-109.14
34.57,-109.1
34.57,-109.06
34.61,-114.42
34.61,-114.38
34.61,-114.34
34.61,-114.3
34.61,-114.26
34.61,-114.22
34.61,-114.18
34.61,-114.14
34.61,-114.1
34.61,-114.06
34.61,-114.02
34.61,-113.98
34.61,-113.94
34.61,-113.9
34.61,-113.86
34.61,-113.82
34.61,-113.78
34.61,-113.74
34.61,-113.7
34.61,-113.66
34.61,-113.62
34.61,-113.58
34.61,-113.54
34.61,-113.5
34.61,-113.46
34.61,-113.42
34.61,-113.38
34.61,-113.34
34.61,-113.3
34.61,-113.26
34.61,-113.22
34.61,-113.18
34.61,-113.14
34.61,-113.1
34.61,-113.06
34.61,-113.02
34.61,-112.98
34.61,-112.94
34.61,-112.9
34.61,-112.86
34.61,-112.82
34.61,-112.78
34.61,-112.74
34.61,-112.7
34.61,-112.66
34.61,-112.62
34.61,-112.58
34.61,-112.54
34.61,-112.5
34.61,-112.46
34.61,-112.42
34.61,-112.38
34.61,-112.34
34.61,-112.3
34.61,-112.26
34.61,-112.22
34.61,-112.18
34.61,-112.14
34.61,-112.1
34.61,-112.06
34.61,-112.02
34.61,-111.98
34.61,-111.94
34.61,-111.9
34.61,-111.86
34.61,-111.82
34.61,-111.78
34.61,-111.74
34.61,-111.7
34.61,-111.66
34.61,-111.62
34.61,-111.58
34.61,-111.54
34.61,-111.5
34.61,-111.46
34.61,-111.42
34.61,-111.38
34.61,-111.34
34.61,-111.3
34.61,-111.26
34.61,-111.22
34.61,-111.18
34.61,-111.14
34.61,-111.1
34.61,-111.06
34.61,-111.02
34.61,-110.98
34.61,-110.94
34.61,-110.9
34.61,-110.86
34.61,-110.82
34.61,-110.78
34.61,-110.74
34.61,-110.7
34.61,-110.66
34.61,-110.62
34.61,-110.58
34.61,-110.54
34.61,-110.5
34.61,-110.46
34.61,-110.42
34.61,-110.38
34.61,-110.34
34.61,-110.3
34.61,-110.26
34.61,-110.22
34.61,-110.18
34.61,-110.14
34.61,-110.1
34.61,-110.06
34.61,-110.02
34.61,-109.98
34.61,-109.94
34.61,-109.9
34.61,-109.86
34.61,-109.82
34.61,-109.78
34.61,-109.74
34.61,-109.7
34.61,-109.66
34.61,-109.62
34.61,-109.58
34.61,-109.54
34.61,-109.5
34.61,-109.46
34.61,-109.42
34.61,-109.38
34.61,-109.34
34.61,-109.3
34.61,-109.26
34.61,-109.22
34.61,-109.18
34.61,-109.14
34.61,-109.1
34.61,-109.06
34.65,-114.42
34.65,-114.38
34.65,-114.34
34.65,-114.3
34.65,-114.26
34.65,-114.22
34.65,-114.18
34.65,-114.14
34.65,-114.1
34.65,-114.06
34.65,-114.02
34.65,-113.98
34.65,-113.94
34.65,-113.9
34.65,-113.86
34.65,-113.82
34.65,-113.78
34.65,-113.74
34.65,-113.7
34.65,-113.66
34.65,-113.62
34.65,-113.58
34.65,-113.54
34.65,-113.5
34.65,-113.46
34.65,-113.42
34.65,-113.38
34.65,-113.34
34.65,-113.3
34.65,-113.26
34.65,-113.22
34.65,-113.18
34.65,-113.14
34.65,-113.1
34.65,-113.06
34.65,-113.02
34.65,-112.98
34.65,-112.94
34.65,-112.9
34.65,-112.86
34.65,-112.82
34.65,-112.78
34.65,-112.74
34.65,-112.7
34.65,-112.66
34.65,-112.62
34.65,-112.58
34.65,-112.54
34.65,-112.5
34.65,-112.46
34.65,-112.42
34.65,-112.38
34.65,-112.34
34.65,-112.3
34.65,-112.26
34.65,-112.22
34.65,-112.18
34.65,-112.14
34.65,-112.1
34.65,-112.06
34.65,-112.02
34.65,-111.98
34.65,-111.94
34.65,-111.9
34.65,-111.86
34.65,-111.82
34.65,-111.78
34.65,-111.74
34.65,-111.7
34.65,-111.66
34.65,-111.62
34.65,-111.58
34.65,-111.54
34.65,-111.5
34.65,-111.46
34.65,-111.42
34.65,-111.38
34.65,-111.34
34.65,-111.3
34.65,-111.26
34.65,-111.22
34.65,-111.18
34.65,-111.14
34.65,-111.1
34.65,-111.06
34.65,-111.02
34.65,-110.98
34.65,-110.94
34.65,-110.9
34.65,-110.86
34.65,-110.82
34.65,-110.78
34.65,-110.74
34.65,-110.7
34.65,-110.66
34.65,-110.62
34.65,-110.58
34.65,-110.54
34.65,-110.5
34.65,-110.46
34.65,-110.42
34.65,-110.38
34.65,-110.34
34.65,-110.3
34.65,-110.26
34.65,-110.22
34.65,-110.18
34.65,-110.14
34.65,-110.1
34.65,-110.06
34.65,-110.02
34.65,-109.98
34.65,-109.94
34.65,-109.9
34.65,-109.86
34.65,-109.82
34.65,-109.78
34.65,-109.74
34.65,-109.7
34.65,-109.66
34.65,-109.62
34.65,-109.58
34.65,-109.54
34.65,-109.5
34.65,-109.46
34.65,-109.42
34.65,-109.38
34.65,-109.34
34.65,-109.3
34.65,-109.26
34.65,-109.22
34.65,-109.18
34.65,-109.14
34.65,-109.1
34.65,-109.06
34.69,-114.42
34.69,-114.38
34.69,-114.34
34.69,-114.3
34.69,-114.26
34.69,-114.22
34.69,-114.18
34.69,-114.14
34.69,-114.1
34.69,-114.06
34.69,-114.02
34.69,-113.98
34.69,-113.94
34.69,-113.9
34.69,-113.86
34.69,-113.82
34.69,-113.78
34.69,-113.74
34.69,-113.7
34.69,-113.66
34.69,-113.62
34.69,-113.58
34.69,-113.54
34.69,-113.5
34.69,-113.46
34.69,-113.42
34.69,-113.38
34.69,-113.34
34.69,-113.3
34.69,-113.26
34.69,-113.22
34.69,-113.18
34.69,-113.14
34.69,-113.1
34.69,-113.06
34.69,-113.02
34.69,-112.98
34.69,-112.94
34.69,-112.9
34.69,-112.86
34.69,-112.82
34.69,-112.78
34.69,-112.74
34.69,-112.7
34.69,-112.66
34.69,-112.62
34.69,-112.58
34.69,-112.54
34.69,-112.5
34.69,-112.46
34.69,-112.42
34.69,-112.38
34.69,-112.34
34.69,-112.3
34.69,-112.26
34.69,-112.22
34.69,-112.18
34.69,-112.14
34.69,-112.1
34.69,-112.06
34.69,-112.02
34.69,-111.98
34.69,-111.94
34.69,-111.9
34.69,-111.86
34.69,-111.82
34.69,-111.78
34.69,-111.74
34.69,-111.7
34.69,-111.66
34.69,-111.62
34.69,-111.58
34.69,-111.54
34.69,-111.5
34.69,-111.46
34.69,-111.42
34.69,-111.38
34.69,-111.34
34.69,-111.3
34.69,-111.26
34.69,-111.22
34.69,-111.18
34.69,-111.14
34.69,-111.1
34.69,-111.06
34.69,-111.02
34.69,-110.98
34.69,-110.94
34.69,-110.9
34.69,-110.86
34.69,-110.82
34.69,-110.78
34.69,-110.74
34.69,-110.7
34.69,-110.66
34.69,-110.62
34.69,-110.58
34.69,-110.54
34.69,-110.5
34.69,-110.46
34.69,-110.42
34.69,-110.38
34.69,-110.34
34.69,-110.3
34.69,-110.26
34.69,-110.22
34.69,-110.18
34.69,-110.14
34.69,-110.1
34.69,-110.06
34.69,-110.02
34.69,-109.98
34.69,-109.94
34.69,-109.9
34.69,-109.86
34.69,-109.82
34.69,-109.78
34.69,-109.74
34.69,-109.7
34.69,-109.66
34.69,-109.62
34.69,-109.58
34.69,-109.54
34.69,-109.5
34.69,-109.46
34.69,-109.42
34.69,-109.38
34.69,-109.34
34.69,-109.3
34.69,-109.26
34.69,-109.22
34.69,-109.18
34.69,-109.14
34.69,-109.1
34.69,-109.06
34.73,-114.46
34.73,-114.42
34.73,-114.38
34.73,-114.34
34.73,-114.3
34.73,-114.26
34.73,-114.22
34.73,-114.18
34.73,-114.14
34.73,-114.1
34.73,-114.06
34.73,-114.02
34.73,-113.98
34.73,-113.94
34.73,-113.9
34.73,-113.86
34.73,-113.82
34.73,-113.78
34.73,-113.74
34.73,-113.7
34.73,-113.66
34.73,-113.62
34.73,-113.58
34.73,-113.54
34.73,-113.5
34.73,-113.46
34.73,-113.42
34.73,-113.38
34.73,-113.34
34.73,-113.3
34.73,-113.26
34.73,-113.22
34.73,-113.18
34.73,-113.14
34.73,-113.1
34.73,-113.06
34.73,-113.02
34.73,-112.98
34.73,-112.94
34.73,-112.9
34.73,-112.86
34.73,-112.82
34.73,-112.78
34.73,-112.74
34.73,-112.7
34.73,-112.66
34.73,-112.62
34.73,-112.58
34.73,-112.54
34.73,-112.5
34.73,-112.46
34.73,-112.42
34.73,-112.38
34.73,-112.34
34.73,-112.3
34.73,-112.26
34.73,-112.22
34.73,-112.18
34.73,-112.14
34.73,-112.1
34.73,-112.06
34.73,-112.02
34.73,-111.98
34.73,-111.94
34.73,-111.9
34.73,-111.86
34.73,-111.82
34.73,-111.78
34.73,-111.74
34.73,-111.7
34.73,-111.66
34.73,-111.62
34.73,-111.58
34.73,-111.54
34.73,-111.5
34.73,-111.46
34.73,-111.42
34.73,-111.38
34.73,-111.34
34.73,-111.3
34.73,-111.26
34.73,-111.22
34.73,-111.18
34.73,-111.14
34.73,-111.1
34.73,-111.06
34.73,-111.02
34.73,-110.98
34.73,-110.94
34.73,-110.9
34.73,-110.86
34.73,-110.82
34.73,-110.78
34.73,-110.74
34.73,-110.7
34.73,-110.66
34.73,-110.62
34.73,-110.58
34.73,-110.54
34.73,-110.5
34.73,-110.46
34.73,-110.42
34.73,-110.38
34.73,-110.34
34.73,-110.3
34.73,-110.26
34.73,-110.22
34.73,-110.18
34.73,-110.14
34.73,-110.1
34.73,-110.06
34.73,-110.02
34.73,-109.98
34.73,-109.94
34.73,-109.9
34.73,-109.86
34.73,-109.82
34.73,-109.78
34.73,-109.74
34.73,-109.7
34.73,-109.66
34.73,-109.62
34.73,-109.58
34.73,-109.54
34.73,-109.5
34.73,-109.46
34.73,-109.42
34.73,-109.38
34.73,-109.34
34.73,-109.3
34.73,-109.26
34.73,-109.22
34.73,-109.18
34.73,-109.14
34.73,-109.1
34.73,-109.06
34.77,-114.54
34.77,-114.5
34.77,-114.46
34.77,-114.42
34.77,-114.38
34.77,-114.34
34.77,-114.3
34.77,-114.26
34.77,-114.22
34.77,-114.18
34.77,-114.14
34.77,-114.1
34.77,-114.06
34.77,-114.02
34.77,-113.98
34.77,-113.94
34.77,-113.9
34.77,-113.86
34.77,-113.82
34.77,-113.78
34.77,-113.74
34.77,-113.7
34.77,-113.66
34.77,-113.62
34.77,-113.58
34.77,-113.54
34.77,-113.5
34.77,-113.46
34.77,-113.42
34.77,-113.38
34.77,-113.34
34.77,-113.3
34.77,-113.26
34.77,-113.22
34.77,-113.18
34.77,-113.14
34.77,-113.1
34.77,-113.06
34.77,-113.02
34.77,-112.98
34.77,-112.94
34.77,-112.9
34.77,-112.86
34.77,-112.82
34.77,-112.78
34.77,-112.74
34.77,-112.7
34.77,-112.66
34.77,-112.62
34.77,-112.58
34.77,-112.54
34.77,-112.5
34.77,-112.46
34.77,-112.42
34.77,-112.38
34.77,-112.34
34.77,-112.3
34.77,-112.26
34.77,-112.22
34.77,-112.18
34.77,-112.14
34.77,-112.1
34.77,-112.06
34.77,-112.02
34.77,-111.98
34.77,-111.94
34.77,-111.9
34.77,-111.86
34.77,-111.82
34.77,-111.78
34.77,-111.74
34.77,-111.7
34.77,-111.66
34.77,-111.62
34.77,-111.58
34.77,-111.54
34.77,-111.5
34.77,-111.46
34.77,-111.42
34.77,-111.38
34.77,-111.34
34.77,-111.3
34.77,-111.26
34.77,-111.22
34.77,-111.18
34.77,-111.14
34.77,-111.1
34.77,-111.06
34.77,-111.02
34.77,-110.98
34.77,-110.94
34.77,-110.9
34.77,-110.86
34.77,-110.82
34.77,-110.78
34.77,-110.74
34.77,-110.7
34.77,-110.66
34.77,-110.62
34.77,-110.58
34.77,-110.54
34.77,-110.5
34.77,-110.46
34.77,-110.42
34.77,-110.38
34.77,-110.34
34.77,-110.3
34.77,-110.26
34.77,-110.22
34.77,-110.18
34.77,-110.14
34.77,-110.1
34.77,-110.06
34.77,-110.02
34.77,-109.98
34.77,-109.94
34.77,-109.9
34.77,-109.86
34.77,-109.82
34.77,-109.78
34.77,-109.74
34.77,-109.7
34.77,-109.66
34.77,-109.62
34.77,-109.58
34.77,-109.54
34.77,-109.5
34.77,-109.46
34.77,-109.42
34.77,-109.38
34.77,-109.34
34.77,-109.3
34.77,-109.26
34.77,-109.22
34.77,-109.18
34.77,-109.14
34.77,-109.1
34.77,-109.06
34.81,-114.54
34.81,-114.5
34.81,-114.46
34.81,-114.42
34.81,-114.38
34.81,-114.34
34.81,-114.3
34.81,-114.26
34.81,-114.22
34.81,-114.18
34.81,-114.14
34.81,-114.1
34.81,-114.06
34.81,-114.02
34.81,-113.98
34.81,-113.94
34.81,-113.9
34.81,-113.86
34.81,-113.82
34.81,-113.78
34.81,-113.74
34.81,-113.7
34.81,-113.66
34.81,-113.62
34.81,-113.58
34.81,-113.54
34.81,-113.5
34.81,-113.46
34.81,-113.42
34.81,-113.38
34.81,-113.34
34.81,-113.3
34.81,-113.26
34.81,-113.22
34.81,-113.18
34.81,-113.14
34.81,-113.1
34.81,-113.06
34.81,-113.02
34.81,-112.98
34.81,-112.94
34.81,-112.9
34.81,-112.86
34.81,-112.82
34.81,-112.78
34.81,-112.74
34.81,-112.7
34.81,-112.66
34.81,-112.62
34.81,-112.58
34.81,-112.54
34.81,-112.5
34.81,-112.46
34.81,-112.42
34.81,-112.38
34.81,-112.34
34.81,-112.3
34.81,-112.26
34.81,-112.22
34.81,-112.18
34.81,-112.14
34.81,-112.1
34.81,-112.06
34.81,-112.02
34.81,-111.98
34.81,-111.94
34.81,-111.9
34.81,-111.86
34.81,-111.82
34.81,-111.78
34.81,-111.74
34.81,-111.7
34.81,-111.66
34.81,-111.62
34.81,-111.58
34.81,-111.54
34.81,-111.5
34.81,-111.46
34.81,-111.42
34.81,-111.38
34.81,-111.34
34.81,-111.3
34.81,-111.26
34.81,-111.22
34.81,-111.18
34.81,-111.14
34.81,-111.1
34.81,-111.06
34.81,-111.02
34.81,-110.98
34.81,-110.94
34.81,-110.9
34.81,-110.86
34.81,-110.82
34.81,-110.78
34.81,-110.74
34.81,-110.7
34.81,-110.66
34.81,-110.62
34.81,-110.58
34.81,-110.54
34.81,-110.5
34.81,-110.46
34.81,-110.42
34.81,-110.38
34.81,-110.34
34.81,-110.3
34.81,-110.26
34.81,-110.22
34.81,-110.18
34.81,-110.14
34.81,-110.1
34.81,-110.06
34.81,-110.02
34.81,-109.98
34.81,-109.94
34.81,-109.9
34.81,-109.86
34.81,-109.82
34.81,-109.78
34.81,-109.74
34.81,-109.7
34.81,-109.66
34.81,-109.62
34.81,-109.58
34.81,-109.54
34.81,-109.5
34.81,-109.46
34.81,-109.42
34.81,-109.38
34.81,-109.34
34.81,-109.3
34.81,-109.26
34.81,-109.22
34.81,-109.18
34.81,-109.14
34.81,-109.1
34.81,-109.06
34.85,-114.54
34.85,-114.5
34.85,-114.46
34.85,-114.42
34.85,-114.38
34.85,-114.34
34.85,-114.3
34.85,-114.26
34.85,-114.22
34.85,-114.18
34.85,-114.14
34.85,-114.1
34.85,-114.06
34.85,-114.02
34.85,-113.98
34.85,-113.94
34.85,-113.9
34.85,-113.86
34.85,-113.82
34.85,-113.78
34.85,-113.74
34.85,-113.7
34.85,-113.66
34.85,-113.62
34.85,-113.58
34.85,-113.54
34.85,-113.5
34.85,-113.46
34.85,-113.42
34.85,-113.38
34.85,-113.34
34.85,-113.3
34.85,-113.26
34.85,-113.22
34.85,-113.18
34.85,-113.14
34.85,-113.1
34.85,-113.06
34.85,-113.02
34.85,-112.98
34.85,-112.94
34.85,-112.9
34.85,-112.86
34.85,-112.82
34.85,-112.78
34.85,-112.74
34.85,-112.7
34.85,-112.66
34.85,-112.62
34.85,-112.58
34.85,-112.54
34.85,-112.5
34.85,-112.46
34.85,-112.42
34.85,-112.38
34.85,-112.34
34.85,-112.3
34.85,-112.26
34.85,-112.22
34.85,-112.18
34.85,-112.14
34.85,-112.1
34.85,-112.06
34.85,-112.02
34.85,-111.98
34.85,-111.94
34.85,-111.9
34.85,-111.86
34.85,-111.82
34.85,-111.78
34.85,-111.74
34.85,-111.7
34.85,-111.66
34.85,-111.62
34.85,-111.58
34.85,-111.54
34.85,-111.5
34.85,-111.46
34.85,-111.42
34.85,-111.38
34.85,-111.34
34.85,-111.3
34.85,-111.26
34.85,-111.22
34.85,-111.18
34.85,-111.14
34.85,-111.1
34.85,-111.06
34.85,-111.02
34.85,-110.98
34.85,-110.94
34.85,-110.9
34.85,-110.86
34.85,-110.82
34.85,-110.78
34.85,-110.74
34.85,-110.7
34.85,-110.66
34.85,-110.62
34.85,-110.58
34.85,-110.54
34.85,-110.5
34.85,-110.46
34.85,-110.42
34.85,-110.38
34.85,-110.34
34.85,-110.3
34.85,-110.26
34.85,-110.22
34.85,-110.18
34.85,-110.14
34.85,-110.1
34.85,-110.06
34.85,-110.02
34.85,-109.98
34.85,-109.94
34.85,-109.9
34.85,-109.86
34.85,-109.82
34.85,-109.78
34.85,-109.74
34.85,-109.7
34.85,-109.66
34.85,-109.62
34.85,-109.58
34.85,-109.54
34.85,-109.5
34.85,-109.46
34.85,-109.42
34.85,-109.38
34.85,-109.34
34.85,-109.3
34.85,-109.26
34.85,-109.22
34.85,-109.18
34.85,-109.14
34.85,-109.1
34.85,-109.06
34.89,-114.58
34.89,-114.54
34.89,-114.5
34.89,-114.46
34.89,-114.42
34.89,-114.38
34.89,-114.34
34.89,-114.3
34.89,-114.26
34.89,-114.22
34.89,-114.18
34.89,-114.14
34.89,-114.1
34.89,-114.06
34.89,-114.02
34.89,-113.98
34.89,-113.94
34.89,-113.9
34.89,-113.86
34.89,-113.82
34.89,-113.78
34.89,-113.74
34.89,-113.7
34.89,-113.66
34.89,-113.62
34.89,-113.58
34.89,-113.54
34.89,-113.5
34.89,-113.46
34.89,-113.42
34.89,-113.38
34.89,-113.34
34.89,-113.3
34.89,-113.26
34.89,-113.22
34.89,-113.18
34.89,-113.14
34.89,-113.1
34.89,-113.06
34.89,-113.02
34.89,-112.98
34.89,-112.94
34.89,-112.9
34.89,-112.86
34.89,-112.82
34.89,-112.78
34.89,-112.74
34.89,-112.7
34.89,-112.66
34.89,-112.62
34.89,-112.58
34.89,-112.54
34.89,-112.5
34.89,-112.46
34.89,-112.42
34.89,-112.38
34.89,-112.34
34.89,-112.3
34.89,-112.26
34.89,-112.22
34.89,-112.18
34.89,-112.14
34.89,-112.1
34.89,-112.06
34.89,-112.02
34.89,-111.98
34.89,-111.94
34.89,-111.9
34.89,-111.86
34.89,-111.82
34.89,-111.78
34.89,-111.74
34.89,-111.7
34.89,-111.66
34.89,-111.62
34.89,-111.58
34.89,-111.54
34.89,-111.5
34.89,-111.46
34.89,-111.42
34.89,-111.38
34.89,-111.34
34.89,-111.3
34.89,-111.26
34.89,-111.22
34.89,-111.18
34.89,-111.14
34.89,-111.1
34.89,-111.06
34.89,-111.02
34.89,-110.98
34.89,-110.94
34.89,-110.9
34.89,-110.86
34.89,-110.82
34.89,-110.78
34.89,-110.74
34.89,-110.7
34.89,-110.66
34.89,-110.62
34.89,-110.58
34.89,-110.54
34.89,-110.5
34.89,-110.46
34.89,-110.42
34.89,-110.38
34.89,-110.34
34.89,-110.3
34.89,-110.26
34.89,-110.22
34.89,-110.18
34.89,-110.14
34.89,-110.1
34.89,-110.06
34.89,-110.02
34.89,-109.98
34.89,-109.94
34.89,-109.9
34.89,-109.86
34.89,-109.82
34.89,-109.78
34.89,-109.74
34.89,-109.7
34.89,-109.66
34.89,-109.62
34.89,-109.58
34.89,-109.54
34.89,-109.5
34.89,-109.46
34.89,-109.42
34.89,-109.38
34.89,-109.34
34.89,-109.3
34.89,-109.26
34.89,-109.22
34.89,-109.18
34.89,-109.14
34.89,-109.1
34.89,-109.06
34.93,-114.62
34.93,-114.58
34.93,-114.54
34.93,-114.5
34.93,-114.46
34.93,-114.42
34.93,-114.38
34.93,-114.34
34.93,-114.3
34.93,-114.26
34.93,-114.22
34.93,-114.18
34.93,-114.14
34.93,-114.1
34.93,-114.06
34.93,-114.02
34.93,-113.98
34.93,-113.94
34.93,-113.9
34.93,-113.86
34.93,-113.82
34.93,-113.78
34.93,-113.74
34.93,-113.7
34.93,-113.66
34.93,-113.62
34.93,-113.58
34.93,-113.54
34.93,-113.5
34.93,-113.46
34.93,-113.42
34.93,-113.38
34.93,-113.34
34.93,-113.3
34.93,-113.26
34.93,-113.22
34.93,-113.18
34.93,-113.14
34.93,-113.1
34.93,-113.06
34.93,-113.02
34.93,-112.98
34.93,-112.94
34.93,-112.9
34.93,-112.86
34.93,-112.82
34.93,-112.78
34.93,-112.74
34.93,-112.7
34.93,-112.66
34.93,-112.62
34.93,-112.58
34.93,-112.54
34.93,-112.5
34.93,-112.46
34.93,-112.42
34.93,-112.38
34.93,-112.34
34.93,-112.3
34.93,-112.26
34.93,-112.22
34.93,-112.18
34.93,-112.14
34.93,-112.1
34.93,-112.06
34.93,-112.02
34.93,-111.98
34.93,-111.94
34.93,-111.9
34.93,-111.86
34.93,-111.82
34.93,-111.78
34.93,-111.74
34.93,-111.7
34.93,-111.66
34.93,-111.62
34.93,-111.58
34.93,-111.54
34.93,-111.5
34.93,-111.46
34.93,-111.42
34.93,-111.38
34.93,-111.34
34.93,-111.3
34.93,-111.26
34.93,-111.22
34.93,-111.18
34.93,-111.14
34.93,-111.1
34.93,-111.06
34.93,-111.02
34.93,-110.98
34.93,-110.94
34.93,-110.9
34.93,-110.86
34.93,-110.82
34.93,-110.78
34.93,-110.74
34.93,-110.7
34.93,-110.66
34.93,-110.62
34.93,-110.58
34.93,-110.54
34.93,-110.5
34.93,-110.46
34.93,-110.42
34.93,-110.38
34.93,-110.34
34.93,-110.3
34.93,-110.26
34.93,-110.22
34.93,-110.18
34.93,-110.14
34.93,-110.1
34.93,-110.06
34.93,-110.02
34.93,-109.98
34.93,-109.94
34.93,-109.9
34.93,-109.86
34.93,-109.82
34.93,-109.78
34.93,-109.74
34.93,-109.7
34.93,-109.66
34.93,-109.62
34.93,-109.58
34.93,-109.54
34.93,-109.5
34.93,-109.46
34.93,-109.42
34.93,-109.38
34.93,-109.34
34.93,-109.3
34.93,-109.26
34.93,-109.22
34.93,-109.18
34.93,-109.14
34.93,-109.1
34.93,-109.06
34.97,-114.62
34.97,-114.58
34.97,-114.54
34.97,-114.5
34.97,-114.46
34.97,-114.42
34.97,-114.38
34.97,-114.34
34.97,-114.3
34.97,-114.26
34.97,-114.22
34.97,-114.18
34.97,-114.14
34.97,-114.1
34.97,-114.06
34.97,-114.02
34.97,-113.98
34.97,-113.94
34.97,-113.9
34.97,-113.86
34.97,-113.82
34.97,-113.78
34.97,-113.74
34.97,-113.7
34.97,-113.66
34.97,-113.62
34.97,-113.58
34.97,-113.54
34.97,-113.5
34.97,-113.46
34.97,-113.42
34.97,-113.38
34.97,-113.34
34.97,-113.3
34.97,-113.26
34.97,-113.22
34.97,-113.18
34.97,-113.14
34.97,-113.1
34.97,-113.06
34.97,-113.02
34.97,-112.98
34.97,-112.94
34.97,-112.9
34.97,-112.86
34.97,-112.82
34.97,-112.78
34.97,-112.74
34.97,-112.7
34.97,-112.66
34.97,-112.62
34.97,-112.58
34.97,-112.54
34.97,-112.5
34.97,-112.46
34.97,-112.42
34.97,-112.38
34.97,-112.34
34.97,-112.3
34.97,-112.26
34.97,-112.22
34.97,-112.18
34.97,-112.14
34.97,-112.1
34.97,-112.06
34.97,-112.02
34.97,-111.98
34.97,-111.94
34.97,-111.9
34.97,-111.86
34.97,-111.82
34.97,-111.78
34.97,-111.74
34.97,-111.7
34.97,-111.66
34.97,-111.62
34.97,-111.58
34.97,-111.54
34.97,-111.5
