latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean2022,dni_mean2022,dhi_mean2022,temp_mean2022,wind_mean2022,sp_mean2022,Solar_Energy2022
32.65,-113.9,136.75,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.32568493150688,311.9017694063927,56.15987442922374,230.6384132420091,25.28167808219178,997.92899543379,389.98314000000005
32.65,-113.86,132.28,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.4037100456621,311.10222602739725,56.5259703196347,229.85336757990868,25.290125570776254,997.0698630136986,390.10616999999996
32.65,-113.82,130.96,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.5824200913242,307.6341324200913,57.554851598173514,230.77351598173516,25.308447488584473,998.4429794520548,388.81116
32.65,-113.78,156.56,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.72882420091324,308.2039383561644,57.4666095890411,228.37534246575345,25.294634703196348,994.4509132420092,389.04201
32.65,-113.74,157.96,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,244.45941780821917,304.17477168949773,57.65279680365297,228.95724885844749,25.29680365296804,995.3910388127854,385.46360999999996
32.65,-113.7,288.7,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,243.3437785388128,305.4185502283105,56.3898401826484,220.84366438356165,25.314440639269407,980.0049657534248,383.7044700000001
32.65,-113.66,214.4,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,244.4447488584475,306.8309360730594,56.35724885844749,227.09286529680367,25.31095890410959,990.1901826484018,385.44048
32.65,-113.62,157.52,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,245.08327625570777,306.94674657534244,56.65445205479452,230.15171232876713,25.345947488584475,994.6916095890411,386.44731
32.65,-113.58,136.36,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.177397260274,308.5054794520548,56.70844748858448,230.6836187214612,25.34429223744292,995.5122716894978,388.1725200000001
32.65,-113.54,133.6,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.4820776255708,308.41843607305935,56.9314497716895,232.26586757990867,25.38458904109589,997.4372716894976,388.65294000000006
32.65,-113.5,136.3,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,245.9355593607306,307.46963470319633,57.09315068493151,232.5542808219178,25.447888127853883,996.9925228310502,387.79119000000003
32.65,-113.46,144.04,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,245.5062214611872,307.4905251141553,56.65553652968037,232.2310502283105,25.59509132420091,994.9632420091324,387.11420999999996
32.65,-113.42,161.08,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,244.28481735159815,305.31501141552513,56.743550228310504,231.80867579908676,25.656221461187215,993.7355593607306,385.18829999999997
32.65,-113.38,276.76,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,243.3126141552511,305.9695205479452,55.79988584474886,228.5695205479452,25.83002283105023,986.662785388128,383.6553299999999
32.65,-113.34,299.32,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,244.29189497716897,308.9674657534247,55.14486301369863,220.2115296803653,25.82557077625571,971.1885844748858,385.19946
32.65,-113.3,210.6,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.6337899543379,310.10239726027396,55.43361872146119,229.27996575342465,25.993036529680364,986.7934360730594,387.31536
32.65,-113.26,217.16,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.0888698630137,308.19760273972605,55.94041095890411,229.33772831050229,25.964783105022832,986.6527397260274,386.45613000000003
32.65,-113.22,229.28,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,243.71552511415524,304.73464611872146,56.66678082191781,228.4394406392694,26.050913242009138,984.7407534246576,384.29064
32.65,-113.18,254.68,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,242.55011415525115,302.150799086758,57.19646118721461,226.2166095890411,26.032077625570775,980.4968607305937,382.45302
32.65,-113.14,274.24,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,242.45102739726028,304.63715753424657,55.827568493150686,221.65148401826485,26.084874429223746,971.6909246575342,382.29677999999996
32.65,-113.1,287.3,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,242.4740296803653,303.85034246575344,56.24623287671233,222.9314497716895,26.08299086757991,973.8541666666666,382.33305
32.65,-113.06,274.76,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,242.34623287671232,302.59366438356165,57.006449771689496,227.59092465753423,26.03082191780822,980.9363584474886,382.13154
32.65,-113.02,298.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,241.3529680365297,300.800799086758,57.301598173515984,223.7631278538813,26.04235159817351,973.8860159817352,380.56536
32.65,-112.98,332.44,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,243.6037100456621,310.19708904109586,55.080536529680366,225.10188356164383,25.96084474885845,975.8135273972604,384.11432999999994
32.65,-112.94,312.64,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.2439497716895,313.3102739726027,54.97060502283105,225.31027397260272,25.944463470319636,975.6653538812784,386.70065999999997
32.65,-112.9,314.2,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,246.27357305936073,314.237899543379,55.51735159817352,226.3207191780822,25.833561643835615,977.033105022831,388.32417
32.65,-112.86,336.12,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.77277397260275,313.5009703196347,55.5070205479452,225.3812214611872,25.75662100456621,974.767808219178,387.53451
32.65,-112.82,381.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.5709474885845,314.4051369863014,54.70970319634703,221.21940639269403,25.676084474885844,966.4480593607306,387.21626999999995
32.65,-112.78,498.72,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.5595890410959,315.55125570776255,54.17853881278539,220.97488584474883,25.759646118721463,965.723687214612,387.19836
32.65,-112.74,566.24,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.78190639269403,317.3887557077626,53.63795662100457,211.41900684931508,25.80747716894977,947.9844178082192,387.5489099999999
32.65,-112.7,584.4,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.16215753424655,315.41529680365295,54.31946347031963,212.82237442922377,25.74063926940639,950.2717465753424,386.5716899999999
32.65,-112.66,524.8,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.0529109589041,313.93293378995435,54.992294520547944,218.4589611872146,25.83436073059361,959.5058219178082,386.39943
32.65,-112.62,514.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,244.6589611872146,313.34657534246577,54.864269406392694,218.6320776255708,25.86632420091324,959.6306506849317,385.77825
32.65,-112.58,513.68,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,244.61278538812783,312.74343607305934,54.964383561643835,216.60376712328767,26.00291095890411,955.4421803652968,385.70544
32.65,-112.54,557.92,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,244.9069634703196,313.738698630137,54.699828767123286,215.699600456621,25.944463470319636,953.9508561643836,386.1692999999999
32.65,-112.5,588.65,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.0134132420091,314.0680936073059,54.72836757990868,213.53966894977168,26.012785388127853,949.3616438356164,386.33714999999995
32.65,-112.46,642.6,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.0693493150685,315.0260273972603,54.45936073059361,208.6001712328767,25.993835616438357,940.6541095890412,386.42535
32.65,-112.42,775.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.20365296803652,317.074200913242,53.74474885844749,204.10662100456625,25.94982876712329,932.3451484018263,386.63712
32.65,-112.38,911.56,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.49195205479452,318.52003424657534,53.50759132420092,197.0509703196347,25.816666666666663,920.0451484018264,387.09171
32.65,-112.34,797.08,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.31204337899544,316.97745433789953,54.02197488584475,198.18236301369865,25.59868721461187,921.8413812785388,386.80803
32.65,-112.3,706.55,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,245.61923515981735,316.26238584474885,54.59006849315068,207.21204337899545,25.16255707762557,936.9590182648402,387.29240999999996
32.65,-112.26,652.8,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,246.94463470319636,319.40302511415524,53.76078767123288,207.9595319634703,25.125,938.087899543379,389.3823
32.65,-112.22,619.56,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,246.97779680365295,319.50365296803653,53.79874429223744,210.8547374429224,24.290981735159814,942.5400684931508,389.43458999999996
32.65,-112.18,615.88,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,246.59486301369864,318.45382420091323,54.16541095890411,211.03447488584476,23.861586757990867,942.6970319634704,388.83077999999995
32.65,-112.14,621.4,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.4970890410959,316.809703196347,54.08390410958904,208.0539383561644,23.182762557077627,936.7905251141552,387.09981
32.65,-112.1,612.7,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.9283105022831,318.9875,52.95456621004566,213.33401826484015,22.865753424657537,945.5366438356164,387.77976
32.65,-112.06,562.28,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.9111301369863,318.1368721461187,53.525228310502285,214.2259703196347,22.720490867579908,947.0541666666668,387.75266999999997
32.65,-112.02,520.92,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,246.9972602739726,320.6372716894977,52.97106164383562,218.3105593607306,22.654680365296805,953.4699771689498,389.46527999999995
32.65,-111.98,484.12,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,246.91883561643832,320.35776255707765,53.028253424657535,219.3345319634703,22.588470319634705,955.3448630136986,389.34161999999986
32.65,-111.94,453.08,-7,b'United States',b'Arizona',b'Pinal',b'None',2,130,245.5626712328767,318.26689497716893,52.75388127853881,221.811301369863,22.58955479452055,959.3731735159818,387.20322
32.65,-111.9,511.85,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.42237442922377,317.202397260274,52.28384703196347,219.91569634703197,22.590011415525115,955.0617579908676,385.40520000000004
32.65,-111.86,517.24,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.73932648401828,319.56130136986303,52.076369863013696,220.9350456621005,22.648230593607305,956.6554794520548,387.48177
32.65,-111.82,465.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.36946347031963,317.884703196347,52.70787671232877,221.08230593607303,22.61837899543379,956.279394977169,386.89857
32.65,-111.78,476.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.26803652968036,315.3841894977169,52.967237442922375,220.60764840182648,22.609189497716898,955.35850456621,385.16184
32.65,-111.74,492.72,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.0704337899543,314.3824771689498,53.41278538812785,216.9461187214612,22.570890410958903,948.4915525114156,384.8502599999999
32.65,-111.7,477.45,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.87922374429223,315.6936073059361,53.59292237442922,221.97357305936072,22.470490867579908,957.1468607305936,386.12556
32.65,-111.66,473.92,-7,b'United States',b'Arizona',b'Pinal',b'None',39,130,244.0747716894977,311.39406392694065,54.45696347031963,221.8579908675799,22.472488584474885,956.2321347031964,384.8571
32.65,-111.62,481.68,-7,b'United States',b'Arizona',b'Pinal',b'None',117,130,244.2805365296804,313.1845890410959,54.32694063926941,221.69423515981737,22.494691780821917,955.6648401826484,385.1815500000001
32.65,-111.58,488.6,-7,b'United States',b'Arizona',b'Pinal',b'None',22,14,244.1788812785388,312.84697488584476,53.3009703196347,221.4454908675799,22.75211187214612,954.1554794520548,385.02126
32.65,-111.54,496.24,-7,b'United States',b'Arizona',b'Pinal',b'None',15,14,243.70108447488585,311.09977168949774,53.24754566210046,221.49634703196347,22.76307077625571,954.0097602739726,384.26787
32.65,-111.5,504.2,-7,b'United States',b'Arizona',b'Pinal',b'None',184,130,243.04640410958905,310.85496575342466,53.80764840182648,221.49195205479452,23.03184931506849,953.1152397260274,383.23557
32.65,-111.46,511.0,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,241.83978310502283,309.1242579908676,54.13578767123288,220.97083333333333,23.267009132420092,951.0876712328768,381.33297
32.65,-111.42,560.48,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,241.2960045662101,308.81375570776254,53.85142694063927,213.55148401826483,23.368835616438357,937.4579337899544,380.4755400000001
32.65,-111.38,565.12,-7,b'United States',b'Arizona',b'Pinal',b'None',29,130,243.05833333333337,312.27134703196344,53.50667808219178,219.50456621004565,23.376312785388127,947.6288242009132,383.2543800000001
32.65,-111.34,567.84,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,243.449200913242,312.77488584474884,53.55576484018265,219.39925799086757,23.398173515981735,947.2192922374428,383.8707
32.65,-111.3,594.1,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,241.82996575342463,307.9486872146119,55.090639269406395,217.38681506849315,23.485102739726027,942.5115296803652,381.31748999999985
32.65,-111.26,636.76,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,241.3785388127854,308.1415525114155,54.88361872146119,215.5765410958904,23.460331050228312,939.6247716894976,380.60568
32.65,-111.22,699.48,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,241.2796803652968,309.60182648401826,54.18955479452055,210.72317351598173,23.4861301369863,930.9062785388128,380.4498
32.65,-111.18,751.64,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,240.33264840182648,307.53304794520545,54.56067351598173,208.5271689497717,23.45639269406393,927.466095890411,378.95651999999995
32.65,-111.14,807.0,-7,b'United States',b'Arizona',b'Pinal',b'None',2,130,240.46929223744291,308.5332762557078,54.25987442922374,204.83224885844749,23.47054794520548,921.0613584474886,379.17197999999996
32.65,-111.1,843.15,-7,b'United States',b'Arizona',b'Pinal',b'None',39,130,239.98304794520547,307.81204337899544,54.49674657534246,198.66124429223743,23.38453196347032,911.3240296803652,378.40527
32.65,-111.06,900.0,-7,b'United States',b'Arizona',b'Pinal',b'None',143,130,239.97631278538813,308.0208333333333,54.64103881278539,196.59977168949771,23.36546803652968,908.0159246575342,378.39464999999996
32.65,-111.02,964.56,-7,b'United States',b'Arizona',b'Pinal',b'None',47,130,240.1759703196347,308.72568493150686,54.54372146118722,190.06689497716897,23.320890410958903,897.4592465753425,378.70946999999995
32.65,-110.98,1025.76,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,239.88424657534247,307.69857305936074,54.5875,189.47916666666663,23.25011415525114,896.8340753424658,378.24948
32.65,-110.94,1072.6,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,239.04183789954337,305.47551369863015,55.59908675799087,185.1841894977169,23.165068493150685,890.269006849315,376.92116999999996
32.65,-110.9,1100.3,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,239.15296803652967,306.28339041095893,55.409303652968035,184.2648401826484,23.136529680365296,888.9139840182648,377.09639999999996
32.65,-110.86,1120.36,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,239.07985159817352,305.7470319634703,55.644748858447485,182.39960045662104,23.110730593607308,886.090696347032,376.98111
32.65,-110.82,1160.12,-7,b'United States',b'Arizona',b'Pinal',b'None',1,30,238.81215753424655,305.2388127853881,55.9027397260274,179.47243150684932,23.07191780821918,881.7146689497716,376.55900999999994
32.65,-110.78,1218.16,-7,b'United States',b'Arizona',b'Pinal',b'None',32,30,239.2523401826484,306.96940639269405,55.57294520547945,174.8718607305936,23.0726598173516,874.2406392694064,377.25309
32.65,-110.74,1198.36,-7,b'United States',b'Arizona',b'Pinal',b'None',2,110,238.02779680365296,304.38904109589043,55.79942922374429,178.04212328767125,23.070091324200913,879.657305936073,375.32223
32.65,-110.7,1090.55,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,237.3970319634703,303.4276826484018,55.46204337899543,184.8875,23.06615296803653,891.0392123287671,374.32764000000003
32.65,-110.66,972.04,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,235.74349315068497,299.21301369863016,55.818778538812786,194.45182648401823,23.07420091324201,907.277796803653,371.72034
32.65,-110.62,837.52,-7,b'United States',b'Arizona',b'Pinal',b'None',50,130,234.95753424657536,296.1914383561644,56.342351598173515,198.38704337899543,23.073230593607303,913.9339611872148,370.48104000000006
32.65,-110.58,779.56,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,233.885502283105,293.2462899543379,56.65148401826484,208.36341324200913,23.07123287671233,931.012100456621,368.79066
32.65,-110.54,888.8,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,234.26318493150688,294.39069634703196,56.291666666666664,201.54252283105023,23.05810502283105,920.2985730593608,369.38619
32.65,-110.5,1031.7,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,234.4087899543379,295.3059931506849,56.04994292237443,189.2902397260274,23.059303652968037,899.801198630137,369.61578
32.65,-110.46,1159.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,234.5010273972603,295.5591894977169,56.63944063926941,173.86318493150685,23.032705479452055,874.820205479452,369.76122000000004
32.65,-110.42,1663.68,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,236.14400684931508,301.3109589041096,55.97705479452055,166.01426940639269,23.040810502283104,862.1103881278539,372.35187
32.65,-110.38,1731.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,234.48099315068492,299.22311643835616,56.398915525114155,143.79263698630135,23.03361872146119,827.4594178082192,369.72963
32.65,-110.34,1764.16,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,234.68350456621005,298.8888698630137,57.61820776255708,144.97083333333333,22.99920091324201,829.5484589041096,370.04895
32.65,-110.3,1800.25,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,236.24446347031963,303.0822488584475,56.84566210045662,150.29041095890412,23.02111872146119,838.4032534246576,372.51026999999993
32.65,-110.26,1573.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,30,235.45382420091323,299.2167808219178,57.17579908675799,158.06889269406392,23.05074200913242,850.8791666666667,371.26358999999997
32.65,-110.22,1435.72,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,235.9724885844749,300.1373287671233,56.710045662100455,161.051997716895,23.175456621004567,855.9195205479452,372.08142
32.65,-110.18,1279.68,-7,b'United States',b'Arizona',b'Graham',b'None',1,130,235.1689497716895,297.7441210045662,56.91575342465753,169.06632420091324,23.240867579908677,869.0465182648402,370.81440000000003
32.65,-110.14,1303.88,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,235.24172374429224,297.79063926940637,56.80650684931507,175.97494292237442,23.29594748858447,880.4564497716894,370.92915
32.65,-110.1,1381.3,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,235.3625,298.35799086757993,56.83321917808219,170.5218607305936,23.35696347031963,871.8082191780821,371.11958999999996
32.65,-110.06,1437.76,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,235.94206621004565,299.58384703196344,56.62688356164384,165.90599315068494,23.309246575342467,864.4234589041096,372.03345
32.65,-110.02,1496.32,-7,b'United States',b'Arizona',b'Graham',b'None',2,30,235.39246575342463,298.82060502283105,56.63926940639269,166.94777397260273,23.38681506849315,866.0180365296803,371.16684
32.65,-109.98,1596.96,-7,b'United States',b'Arizona',b'Graham',b'None',2,30,234.19526255707763,296.9892123287671,56.793150684931504,159.30593607305937,23.336815068493152,853.7784246575343,369.27908999999994
32.65,-109.94,1839.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,140,232.37391552511417,295.00108447488583,57.073458904109586,133.97060502283105,23.309817351598173,814.3344178082192,366.40719
32.65,-109.9,2203.9,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,231.5171803652968,296.50730593607307,57.34263698630137,121.6841894977169,23.2986301369863,795.6390410958904,365.05629
32.65,-109.86,2673.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,232.5230593607306,298.76723744292235,58.85873287671233,80.67380136986301,23.2462899543379,735.531906392694,366.64236
32.65,-109.82,2167.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,228.4825913242009,287.0443493150685,59.46038812785388,136.4890410958904,23.211130136986306,817.488299086758,360.27135
32.65,-109.78,1657.16,-7,b'United States',b'Arizona',b'Graham',b'None',0,30,231.6273401826484,291.0621575342466,57.78881278538813,149.81141552511414,23.27996575342466,837.902397260274,365.22999
32.65,-109.74,1204.32,-7,b'United States',b'Arizona',b'Graham',b'None',4,130,233.51284246575344,291.9315639269406,57.50405251141552,185.8691210045662,23.224543378995435,896.0013698630137,368.20304999999996
32.65,-109.7,1071.15,-7,b'United States',b'Arizona',b'Graham',b'None',2,130,235.2549086757991,294.1158675799087,57.44463470319635,185.7037100456621,23.263470319634703,895.5728310502283,370.94994
32.65,-109.66,1095.64,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,237.25599315068493,298.81478310502285,56.5537100456621,182.8765410958904,23.453367579908676,890.3374429223744,374.10525
32.65,-109.62,1059.12,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.81044520547945,301.8521689497717,56.00856164383562,184.24103881278535,23.534132420091325,892.4169520547945,376.55631
32.65,-109.58,1010.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,239.2331621004566,302.3615296803653,55.92134703196347,186.71461187214612,23.695148401826483,896.18350456621,377.22285
32.65,-109.54,978.92,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.86946347031963,301.62602739726026,55.75,189.09046803652967,23.83030821917808,899.822602739726,376.64937
32.65,-109.5,1016.05,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,237.81449771689495,299.8993721461187,55.73841324200913,186.5640410958904,24.040810502283104,895.0298515981735,374.98589999999996
32.65,-109.46,1107.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,237.79680365296804,300.96535388127853,55.41278538812785,177.60502283105023,24.119349315068497,879.6909246575342,374.958
32.65,-109.42,1359.28,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,239.1219748858447,306.5590182648402,54.22659817351598,169.51780821917808,24.159246575342465,865.9151255707762,377.04752999999994
32.65,-109.38,1283.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.3835616438356,304.0969178082192,54.63350456621004,174.24212328767123,24.173858447488584,873.5580479452054,375.8832
32.65,-109.34,1152.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.06135844748857,302.1490296803653,55.29651826484018,176.22745433789953,24.122317351598173,877.0038812785388,375.37514999999996
32.65,-109.3,1141.7,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.05599315068497,300.15747716894975,56.34560502283105,178.76529680365297,24.17294520547945,880.9018835616438,375.36669
32.65,-109.26,1147.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,237.9933789954338,300.8693493150685,56.05502283105023,177.47825342465754,24.1148401826484,878.9448059360731,375.26795999999996
32.65,-109.22,1331.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,238.7365867579909,304.3311073059361,55.54514840182648,170.99132420091323,24.127511415525113,868.310502283105,376.43985000000004
32.65,-109.18,1455.16,-7,b'United States',b'Arizona',b'Greenlee',b'None',0,130,239.19246575342467,306.4095890410959,55.00114155251141,156.11027397260273,24.196004566210046,844.2671803652968,377.15868
32.65,-109.14,1234.88,-7,b'United States',b'Arizona',b'Greenlee',b'None',0,130,238.41067351598173,302.58430365296806,56.055993150684934,167.95833333333334,24.43829908675799,863.2897260273973,375.92595
32.65,-109.1,1167.45,-7,b'United States',b'Arizona',b'Greenlee',b'None',1,130,239.3767694063927,303.19263698630135,56.23727168949772,178.03156392694063,24.934817351598173,879.851598173516,377.44928999999996
32.65,-109.06,1156.08,-7,b'United States',b'Arizona',b'Greenlee',b'None',17,130,239.3779680365297,304.5370433789954,55.22066210045662,178.43567351598173,25.20359589041096,880.4874429223744,377.4511800000001
32.69,-114.7,36.0,-7,b'United States',b'Arizona',b'Yuma',b'None',1069,14,240.77294520547943,297.55216894977167,57.30296803652968,233.28464611872147,22.23789954337899,1008.741095890411,379.65078
32.69,-114.66,37.08,-7,b'United States',b'Arizona',b'Yuma',b'Yuma',29517,130,242.2468607305936,301.0361301369863,56.028196347031965,233.59868721461189,23.127796803652966,1008.736700913242,381.97485
32.69,-114.62,52.96,-7,b'United States',b'Arizona',b'Yuma',b'Yuma',35350,130,244.1199200913242,307.33310502283103,55.10068493150685,232.4810502283105,23.362157534246577,1006.5316210045662,384.92829
32.69,-114.58,47.64,-7,b'United States',b'Arizona',b'Yuma',b'None',4157,130,243.03578767123287,302.91158675799085,56.321917808219176,232.27916666666667,23.827511415525112,1005.8182648401828,383.21882999999997
32.69,-114.54,43.72,-7,b'United States',b'Arizona',b'Yuma',b'None',2792,14,243.25570776255708,302.28875570776256,56.17648401826484,232.85039954337896,23.911358447488585,1006.7965753424658,383.56559999999996
32.69,-114.5,50.9,-7,b'United States',b'Arizona',b'Yuma',b'None',7480,130,243.74103881278535,303.26746575342463,56.26312785388128,232.38835616438357,24.032819634703195,1005.869006849315,384.3308699999999
32.69,-114.46,52.68,-7,b'United States',b'Arizona',b'Yuma',b'None',2926,130,242.57305936073055,300.6625570776256,57.72825342465753,231.40536529680367,24.056107305936074,1004.0807648401826,382.48919999999987
32.69,-114.42,72.96,-7,b'United States',b'Arizona',b'Yuma',b'None',2539,130,244.4538812785388,305.2820205479452,56.99937214611872,230.85884703196348,24.069577625570776,1002.6780821917808,385.45488
32.69,-114.38,220.2,-7,b'United States',b'Arizona',b'Yuma',b'None',419,130,242.1179223744292,302.6824200913242,57.02465753424657,223.211301369863,24.081107305936072,988.7183219178082,381.77153999999996
32.69,-114.34,161.16,-7,b'United States',b'Arizona',b'Yuma',b'None',6,130,242.68293378995435,304.85707762557075,56.05256849315069,215.89731735159816,24.08835616438356,975.499200913242,382.66245000000004
32.69,-114.3,61.95,-7,b'United States',b'Arizona',b'Yuma',b'None',71,130,243.30302511415525,303.9525114155251,55.644406392694066,233.41021689497717,24.197317351598173,1005.6777397260274,383.64020999999997
32.69,-114.26,65.6,-7,b'United States',b'Arizona',b'Yuma',b'None',20,14,242.17014840182648,301.63721461187214,56.31061643835616,233.7808789954338,24.223059360730595,1006.1666095890412,381.85389000000004
32.69,-114.22,94.56,-7,b'United States',b'Arizona',b'Yuma',b'None',5,130,242.4851598173516,304.173401826484,55.61392694063927,234.18316210045663,24.348401826484015,1006.1850456621004,382.3506
32.69,-114.18,75.88,-7,b'United States',b'Arizona',b'Yuma',b'None',2,130,243.10359589041096,304.5434931506849,55.6945205479452,234.25736301369864,24.40422374429224,1006.0655821917808,383.32575
32.69,-114.14,66.96,-7,b'United States',b'Arizona',b'Yuma',b'None',379,30,243.53042237442924,304.5500570776256,55.90673515981735,234.12905251141552,24.54235159817351,1005.3291666666668,383.99877
32.69,-114.1,69.1,-7,b'United States',b'Arizona',b'Yuma',b'None',234,14,244.22488584474883,304.89275114155254,55.17020547945206,233.6795091324201,24.80673515981735,1003.8299657534246,385.09379999999993
32.69,-114.06,75.88,-7,b'United States',b'Arizona',b'Yuma',b'None',43,14,244.34012557077625,304.6214611872146,55.39086757990867,233.24788812785388,24.898173515981735,1002.8433219178082,385.27551
32.69,-114.02,93.04,-7,b'United States',b'Arizona',b'Yuma',b'None',320,130,246.3603881278539,310.03767123287673,55.381449771689496,231.85964611872143,25.12939497716895,999.8760273972604,388.46106
32.69,-113.98,108.36,-7,b'United States',b'Arizona',b'Yuma',b'None',224,130,246.11957762557077,309.21849315068494,56.269520547945206,231.3634703196347,25.18961187214612,998.886301369863,388.08135
32.69,-113.94,112.24,-7,b'United States',b'Arizona',b'Yuma',b'None',247,130,247.07945205479453,311.1510273972603,55.70930365296804,231.63681506849315,25.29280821917808,999.2447488584476,389.59488
